"book_title","paper_id","dc_type","authors","year","source","keyword"
"The Rise of the Machines, Analytics, and the Digital Oilfield: Artificial Intelligence in the Age of Machine Learning and Cognitive Analytics","URTEC-2668073-MS","conference-paper","Ball, Kathryn, Devon Energy | Arbus, Tristan, Devon Energy | Odi, Uchenna, Devon Energy | Sneed, Jessamyn, Devon Energy",2017,"URTEC","'data+analytics'"
"Video:                  Tapping into Your Current Data Reserves","OTC-27736-PT","presentation","Mowrer, Matthew, ABS Group | Roberts, Benjamin, ABS Group | Paula, Henrique, ABS Group",2017,"OTC","'data+analytics'"
"Data Mining Applications in the Oil and Gas Industry","SPE-1012-0088-JPT","journal-paper","Abou-Sayed, Ahmed, Advantek International",2012,"SPE","'data+analytics'"
"Using Machine Learning to Identify the Highest Wet Gas Producing Mix of Hydraulic Fracture Classes and Technology Improvements in the Marcellus Shale","URTEC-2430481-MS","conference-paper","Anderson, Roger N., AKW Analytics Inc | Xie, Boyi, AKW Analytics Inc | Wu, Leon, AKW Analytics Inc | Kressner, Arthur A., AKW Analytics Inc | Frantz, Joseph H. Jr., Range Resources - Appalachia, LLC | Ockree, Matthew A., Range Resources - Appalachia, LLC | Brown, Kenneth G., Range Resources - Appalachia, LLC | Carragher, Peter, Rose & Associates, LLP",2016,"URTEC","'data+analytics'"
"Finding Meaning, Application for the Much-Discussed “Digital Twin”","SPE-0618-0026-JPT","journal-paper","Zborowski, Matt, JPT Technology Writer",2018,"SPE","'data+analytics'"
"Gaining Value from Complete Automation of Progressive Cavity Pumps Well Models through Improved Optimization Processes","SPE-192500-MS","conference-paper","Al-Baomar, Istejdad, Petroleum Development Oman | Andrade, Antonio, Petroleum Development Oman | Al-Sawafi, Mohammed, Petroleum Development Oman | Velazco Quesada, Conny, Petroleum Development Oman | Al-Bimani, Atika, Petroleum Development Oman | Al-Balushi, Issa, Petroleum Development Oman | Moreno Gomez, Carlos, Petroleum Development Oman | Al-Busaidi, Salim, Petroleum Development Oman",2018,"SPE","'data+analytics'"
"Technology Focus: Field Development Projects (October 2018)","SPE-1018-0044-JPT","journal-paper","Capello, Maria A., Kuwait Oil Company",2018,"SPE","'data+analytics'"
"A Workflow for Intelligent Data-driven Analytics Software Development in Oil and Gas Industry","SPE-170859-MS","conference-paper","Dursun, Serkan, Halliburton | Duman, Kaan, Rensselaer Polytechnic Institute | Tuna, Tayfun, University of Houston | Abbas, Mamta, Halliburton | Ding, James, Halliburton",2014,"SPE","'data+analytics'"
"Liquids-Rich Permian Showcased as a Model Basin","SPE-1118-0050-JPT","journal-paper","Zborowski, Matt, JPT Technology Writer",2018,"SPE","'data+analytics'"
"The Power of the Industrial Internet: Turning Data Into Insight and Action","SPE-1114-0090-JPT","journal-paper","White, Paul, GE Oil & Gas Subsea Systems",2014,"SPE","'data+analytics'"
"Implementation of a Fully Automated Real-Time Torque and Drag Model for Improving Drilling Performance: Case Study","SPE-191426-MS","conference-paper","Shahri, Mojtaba, Apache Corp. | Wilson, Timothy, Apache Corp. | Thetford, Taylor, Apache Corp. | Nelson, Brian, Apache Corp. | Behounek, Michael, Apache Corp. | Ambrus, Adrian, Intellicess, Norwegian Research Centre | D’Angelo, John, Intellicess | Ashok, Pradeepkumar, Intellicess",2018,"SPE","'data+analytics'"
"Operators' Group, Rig Contractors, and OEM/Service Company Work to Solve Rig Data Quality Issues","SPE-189626-MS","conference-paper","Behounek, M., Apache Corp | Nguyen, D., ConocoPhillips | Halloran, S., Ensign Energy Services | Isbell, M., Hess Corp | Mandava, C., Nabors | Vinay, N., Nabors | McMullen, J., Noble Corporation | Hoefling, C., NOV",2018,"SPE","'data+analytics'"
"Data Management and Digitalisation: Connecting Subsea Assets in the Digital Space","OTC-28997-MS","conference-paper","Murray, John, Aker Solutions | Eriksson, Klas, Aker Solutions",2018,"OTC","'data+analytics'"
"Technology Focus: Drilling Systems Automation and Management (September 2017)","SPE-0917-0081-JPT","journal-paper","Macpherson, John, Baker Hughes, a GE Company",2017,"SPE","'data+analytics'"
"Video:                  Qualification of New Technologies in Subsea Processing","OTC-29054-PT","presentation","John, Smarty Mathew, ABS | Liu, Meng-Lung, ABS | Wang, Zhenghua, ABS | Lin, Jessie, ABS",2018,"OTC","'data+analytics'"
"Use of Regression and Bootstrapping in Drilling Inference and Prediction","SPE-176791-MS","conference-paper","Hegde, Chiranth M, The University of Texas at Austin | Wallace, Scott P, The University of Texas at Austin | Gray, K E, The University of Texas at Austin",2015,"SPE","'data+analytics'"
"Automated Multidisciplinary Collaboration in Integrated Reservoir Management IRM through Business Process Management BPM","SPE-193012-MS","conference-paper","Marzouqi, Mohamed Al, ADNOC | Saputelli, Luigi, ADNOC | Abdou, Medhat, ADNOC | Mohan, Richard, ADNOC | Pandian, Senthil Murugan, ADNOC | Hammadi, Maryam Al, ADNOC | Khan, Muhammad Navaid, ADNOC | Cumming, John, Halliburton",2018,"SPE","'data+analytics'"
"Well Test Analysis of Hydraulically Fractured Gas Wells","SPE-6437-MS","conference-paper","Dowdle, Walter L., Intercomp Resource Development and Engineering, Inc. | Hyde, Paul V., Columbia Gas Transmission Corp.",1977,"SPE","'data+analytics'"
"Mining Daily Driller’s Reports Looking for Telling Patterns","SPE-0615-0070-JPT","journal-paper","Rassenfoss, Stephen, JPT Emerging Technology Senior Editor",2015,"SPE","'data+analytics'"
"Adopting Physical Models in Real-Time Drilling Application: Wellbore Hydraulics","SPE-191797-MS","conference-paper","Shahri, Mojtaba, Apache Corp. | Kutlu, Bahri, Apache Corp. | Thetford, Taylor, Apache Corp. | Nelson, Brian, Apache Corp. | Wilson, Timothy, Apache Corp. | Behounek, Michael, Apache Corp. | Ambrus, Adrian, Intellicess, Norwegian Research Centre | Ashok, Pradeepkumar, Intellicess",2018,"SPE","'data+analytics'"
"The Dawn of a New Automation Consortium","SPE-0715-0046-JPT","journal-paper","Jacobs, Trent, JPT Senior Technology Writer",2015,"SPE","'data+analytics'"
"Video:                  Advanced Modeling of Production Induced Pressure Depletion and Well Spacing Impact on Infill Wells in Spraberry, Permian Basin","SPE-191696-PT","presentation","Xu, Tao, Schlumberger | Lindsay, Garrett, Schlumberger | Zheng, Wei, Schlumberger | Yan, Qiyan, Schlumberger | Escobar Patron, Katherine, Schlumberger | Alimahomed, Farhan, Schlumberger | Panjaitan, Maraden Luigie, Schlumberger | Malpani, Raj, Schlumberger",2018,"SPE","'data+analytics'"
"Video:                  Data Management and Digitalisation: Connecting Subsea Assets in the Digital Space","OTC-28997-PT","presentation","Murray, John, Aker Solutions | Eriksson, Klas, Aker Solutions",2018,"OTC","'data+analytics'"
"Data Mining and Predictive Analytics Transforms Data to Barrels","SPE-163731-MS","conference-paper","Bailey, Richard, BP plc | Shirzadi, Shahryar, BP America Inc | Ziegel, Eric, BP plc",2013,"SPE","'data+analytics'"
"Customization and Implementation of Geomechanics to Successfully Drill High Angle Wells through Ahmadi and Wara Shales, Greater Burgan Field, Kuwait - A Case Study","SPE-192841-MS","conference-paper","Rane, Nitin, KOC | Al-Zankawi, Omran, KOC | Al-Ghareeb, Aishah, KOC | Al-Duraia, Ebraheem, KOC | Hussain, Eman, KOC | Ranadive, Rajesh, KOC | Singh, Hemant, BHGE | Imtiaz, Saad, BHGE",2018,"SPE","'data+analytics'"
"Drilling Cube - A State of the Art & Innovative Dynamic Well Data Platform - Monitor Wells Delivery Performance, Predict for Enhancement Opportunity & Decision Making & to Manage Well Cost…","SPE-192720-MS","conference-paper","Al Shamsi, Juma, ADNOC Onshore | Zahran, Hussain, ADNOC Onshore",2018,"SPE","'data+analytics'"
"Analytics Firms Explore Oil and Gas Market","SPE-1016-0036-JPT","journal-paper","Jacobs, Trent, JPT Senior Technology Writer",2016,"SPE","'data+analytics'"
"Reaping The Benefits of the Mega Water Flood Project in North Kuwait - Production Enhancement Opportunities Tracking & Implementing","SPE-187567-MS","conference-paper","Saleh, Nada, KOC | Chetri, Hom, KOC | Al-Twaitan, Tasneem, KOC | Al-qenae, Amna, KOC",2017,"SPE","'data+analytics'"
"Integrating Geomechanical Modeling and Production Data for Decision Support in Deep Gas Reservoirs in Oman","SPE-193235-MS","conference-paper","Dobroskok, Anastasia, Petroleum Development Oman | Al Zadjali, Ruqaiya, Petroleum Development Oman",2018,"SPE","'data+analytics'"
"Advanced Modeling of Production Induced Pressure Depletion and Well Spacing Impact on Infill Wells in Spraberry, Permian Basin","SPE-191696-MS","conference-paper","Xu, Tao, Schlumberger | Lindsay, Garrett, Schlumberger | Zheng, Wei, Schlumberger | Yan, Qiyan, Schlumberger | Escobar Patron, Katherine, Schlumberger | Alimahomed, Farhan, Schlumberger | Panjaitan, Maraden Luigie, Schlumberger | Malpani, Raj, Schlumberger",2018,"SPE","'data+analytics'"
"Technology Focus: Bit Technology and Bottomhole Assemblies (December 2017)","SPE-1217-0066-JPT","journal-paper","Mensa-Wilmot, Graham, Chevron",2017,"SPE","'data+analytics'"
"Reaping the Benefits of the Mega Water Flood Project in North Kuwait - Production Enhancement Opportunities Tracking & Implementing","SPE-188638-MS","conference-paper","Saleh, Nada, KOC | Chetri, Hom, KOC | Al-Twaitan, Tasneem, KOC | Al-qenae, Amna, KOC",2017,"SPE","'data+analytics'"
"Material-Balance Approach for Determining Drainage Volume of Multifracture Unconventional Oil Wells","URTEC-2901597-MS","conference-paper","Gherabati, S. Amin, The University of Texas",2018,"URTEC","'data+analytics'"
"An Integrated Analytics Platform for Completion Optimization and Reservoir Characterization","SPE-191459-18IHFT-MS","conference-paper","Yang, Junjie, Baker Hughes, a GE Company | Stolyarov, Sergey, Baker Hughes, a GE Company | Cazeneuve, Eduardo, Baker Hughes, a GE Company | Simmons, Jason, Baker Hughes, a GE Company | Kotov, Sergey, Baker Hughes, a GE Company | Gadzhimizaev, David, Baker Hughes, a GE Company",2018,"SPE","'data+analytics'"
"Opportunities and Challenges when Working with a Latino Workforce","ASSE-17-653","conference-paper","Rivera, Jerry E., National Electrical Contractors Association | Otalora, Jorge A., Hoar Construction LLC",2017,"ASSE","'data+analytics'"
"Integrated Real-Time Operation Centre: A Complete Solution towards Effective & Efficient Drilling Operation","OTC-28598-MS","conference-paper","Iskandar, Farah Farhana, EFTECH Drilling Solutions Sdn. Bhd | Abiddin, Mohamad Sukor Zainal, EFTECH Drilling Solutions Sdn. Bhd | Nazzeri, Norbaiti, EFTECH Drilling Solutions Sdn. Bhd | Aziz, Amir Abd, EFTECH Drilling Solutions Sdn. Bhd | Atemin, Azizul, PETRONAS",2018,"OTC","'data+analytics'"
"A Data Driven Method For Sweet Spot Identification In Shale Plays Using Well Log Data","SPE-173455-MS","conference-paper","Kormaksson, Matthias, IBM Research - Brazil | Vieira, Marcos R., IBM Research - Brazil | Zadrozny, Bianca, IBM Research - Brazil",2015,"SPE","'data+analytics'"
"Shale Analytics: Making Production and Operational Decisions Based on Facts: A Case Study in Marcellus Shale","SPE-184822-MS","conference-paper","Mohaghegh, S. D., Intelligent Solutions, Inc., West Virginia University | Gaskari, R., Intelligent Solutions, Inc. | Maysami, M., Intelligent Solutions, Inc.",2017,"SPE","'data+analytics'"
"Opportunities and Challenges of Antelope Shale Development in $50 Oil Price Environment - A Case Study","SPE-190035-MS","conference-paper","Lal, M. K., Chevron | Singh, A. K., Chevron",2018,"SPE","'data+analytics'"
"Technology Focus: Production Monitoring/Surveillance (March 2018)","SPE-0318-0066-JPT","journal-paper","Mittal, Rohit, Reservoir Engineer",2018,"SPE","'data+analytics'"
"Video:                  Harnessing Data Effectively to Develop a Low-Manned Platform in a Remote, North Sea Operating Environment","OTC-29046-PT","presentation","Knutsen, Edmund, Siemens | Ileby, Morten, Aker BP",2018,"OTC","'data+analytics'"
"Artificial Intelligence: Steps to Transforming Offshore E&P for Vastly Improved Business Outcomes","OTC-28974-MS","conference-paper","Gruss, Alec, Siemens Energy, Inc.",2018,"OTC","'data+analytics'"
"Video:                  Artificial Intelligence: Steps to Transforming Offshore E&P for Vastly Improved Business Outcomes","OTC-28974-PT","presentation","Gruss, Alec, Siemens Energy, Inc.",2018,"OTC","'data+analytics'"
"Harnessing Data Effectively to Develop a Low-Manned Platform in a Remote, North Sea Operating Environment","OTC-29046-MS","conference-paper","Knutsen, Edmund, Siemens | Ileby, Morten, Aker BP",2018,"OTC","'data+analytics'"
"Google Offers Insight Into Industry Data Possibilities","SPE-0918-0065-JPT","journal-paper","Jacobs, Trent, JPT Digital Editor",2018,"SPE","'data+analytics'"
"Conditioning Geostatistical Models to Flow Meter Logs","SPE-65122-MS","conference-paper","Mezghani, M., IFP | van Lingen, P., IFP | Cosentino, L., Beicip-Franlab | Sengul, M., Saudi Aramco",2000,"SPE","'data+analytics'"
"Analytical Model for the Waterflood Honouring Capillary Pressure (With applications to laboratory studies)","SPE-36130-MS","conference-paper","Bedrikovetsky, P., Moscow State Oil & Gas Academy | Rodrigues, J.R.P., CENPES Research CENTER, PETROBRAS | Britto, P.R.F., CENPES Research CENTER, PETROBRAS",1996,"SPE","'data+analytics'"
"An Analytical Model for History Matching Naturally Fractured Reservoir Production Data","SPE-18856-PA","journal-paper","Watson, A. Ted, Texas A and M U. | Gatens, J. Michael III, S.A. Holditch and Assocs. Inc. | Lee, W. John, Texas A and M U. | Rahim, Zillur, S.A. Holditch and Assocs.",1990,"SPE","'data+analytics'"
"Retrieving Information and Discovering Knowledge from Unstructured Data Using Big Data Mining Technique: Heavy Oil Fields Example","IPTC-17805-MS","conference-paper","Wu, Wenkuang, C&C Reservoirs Ltd. | Lu, Xiaoguang, C&C Reservoirs Ltd. | Cox, Ben, C&C Reservoirs Ltd. | Li, Guoqiang, C&C Reservoirs Ltd. | Lin, Lihua, C&C Reservoirs Ltd. | Yang, Qing, C&C Reservoirs Ltd.",2014,"IPTC","'data+analytics'"
"A Dynamic Business Needs Dynamic Solutions; How Field of the Future Has Turned BP Into A Smooth Operator","SPE-128682-MS","conference-paper","Calvert, Patrick, BP | Davis, John R., BP",2010,"SPE","'data+analytics'"
"Adopting Analytics to Effectively Manage Workforce Needs","SPE-0814-0064-JPT","journal-paper","Isherwood, Ryan, Deloitte Consulting | Seale, Michelle, Deloitte Consulting",2014,"SPE","'data+analytics'"
"New Reservoir Testing / Sampling System Reduces Costs and Improves Real-Time Data Acquisition in Deep Water and Environmentally Sensitive Well…","OTC-19623-MS","conference-paper","Salguero, Mario Alejandro, Halliburton Co. | Almanza, Edgar A., Halliburton Energy Services Group | Kool, Henk, Halliburton",2008,"OTC","'data+analytics'"
"Comments: Technologies of the Future","SPE-0516-0012-JPT","journal-paper","Donnelly, John, JPT Editor",2016,"SPE","'data+analytics'"
"Comments: Offshore Emerging Upbeat","SPE-0618-0012-JPT","journal-paper","Donnelly, John, JPT Editor",2018,"SPE","'data+analytics'"
"Technology Focus: Gas Production Technology (November 2018)","SPE-1118-0086-JPT","journal-paper","Wilson, Scott J., Ryder Scott",2018,"SPE","'data+analytics'"
"Subsidence Simulation Using Laser Optical Triangulation Distance Measurement Devices","ARMA-04-548","conference-paper","Park, Duk-Won, Department of Civil and Environmental Engineering | Li, JiLiang, Department of Civil and Environmental Engineering",2004,"ARMA","'data+analytics'"
"A New Method for History Matching and Forecasting Shale Gas Reservoir Production Performance with a Dual Porosity Model","SPE-144335-MS","conference-paper","Samandarli, Orkhan, Texas A&M University | Al Ahmadi, Hasan A., Saudi Aramco | Wattenbarger, Robert A., Texas A&M University",2011,"SPE","'data+analytics'"
"History Matching Using a Streamline-Based Approach and Exact Sensitivity Coefficients","SPE-71626-MS","conference-paper","Gautier, Y., Institut Français du Petrole | Nœtinger, B., Institut Français du Petrole | Roggero, F., Institut Français du Petrole",2001,"SPE","'data+analytics'"
"Strategic NDE Results Collaboration Yields Industry Insights","NACE-2017-8859","conference-paper","Biagiotti, Stephen F. Jr., Structural Integrity Associates, Inc. | Wood, Peter A., Structural Integrity Associates, Inc. | Eckert, Timothy Z., Electric Power Research Institute",2017,"NACE","'data+analytics'"
"SPE ENGenious Symposium Spotlights the Role of Digital Tech in Industry","SPE-1118-0064-JPT","journal-paper","Whitfield, Stephen, JPT Senior Staff Writer",2018,"SPE","'data+analytics'"
"Creating a Digital Picture of our Integrated Operations within BP: Why a Picture Says a Thousand Barrels","SPE-128709-MS","conference-paper","Calvert, Patrick, BP | Heddle, Richard, | Stenhouse, Bryn John, BP | Woodman, Malcolm, BP",2010,"SPE","'data+analytics'"
"Guest Editorial: Isn’t It Time for Our Own Spielbergian “Idea Summit”?","SPE-0616-0014-JPT","journal-paper","Aldred, Walt, Schlumberger Cambridge Research",2016,"SPE","'data+analytics'"
"Technology Focus: Horizontal and Complex-Trajectory Wells (November 2017)","SPE-1117-0049-JPT","journal-paper","Menand, Stephané, DrillScan US",2017,"SPE","'data+analytics'"
"Video:                  Factory Model Approach for Successful Coil Tubing Unit Drillout Operations in Unconventional Horizontal Wells","SPE-191689-PT","presentation","Barraza, Jesus, Chevron North America E&P | Champeaux, Chris, Chevron North America E&P | Myatt, Heath, C&J Energy Services | Lamon, Kyle, C&J Energy Services | Bowland, Ryan, Spartan Energy Services | Bishop, Troy, Coil Chem LLC | Noles, Jerry, Coil Chem LLC | Garlow, Rocky, RGC Consulting LLC",2018,"SPE","'data+analytics'"
"Development of Non-Toxic Corrosion Inhibitors for MEA Plants","NACE-98410","conference-paper","Tebbal, Saadedine, InterCorr-CLI International Inc. | Kane, Russell D., InterCorr-CLI International Inc.; | Mukhopadhyay, P.K., Kuwait National Petroleum Co. | Al-Shumaimri, B.N., Kuwait National Petroleum Co.",1998,"NACE","'data+analytics'"
"Production Analysis of Coalbed Wells Using Analytical Transient Solutions","SPE-91447-MS","conference-paper","Pinzon, Claudia L., Schlumberger | Patterson, Joseph, Schlumberger",2004,"SPE","'data+analytics'"
"Application of Big Data Tools for Unstructured Data Analysis to Improve ESP Operation Efficiency","SPE-187738-MS","conference-paper","Sarapulov, N. P., Gazpromneft | Khabibullin, R. A., Gazpromneft",2017,"SPE","'data+analytics'"
"Development of a Surface Drillstring Vibration Measurement System","SPE-14327-MS","conference-paper","Besaisow, A.A., ARCO Exploration and Technology | Jan, Y.M., ARCO Exploration and Technology | Schuh, F.J., ARCO Exploration and Technology",1985,"SPE","'data+analytics'"
"Application of Big Data Tools for Unstructured Data Analysis to Improve ESP Operation Efficiency (Russian)","SPE-187738-RU","conference-paper","Sarapulov, N. P., Gazpromneft | Khabibullin, R. A., Gazpromneft",2017,"SPE","'data+analytics'"
"Future Workforce Education Through Big-Data Analysis for Drilling Optimization","SPE-0218-0052-JPT","journal-paper","Wilson, Adam, JPT Special Publications Editor",2018,"SPE","'data+analytics'"
"Automated History Matching Of Well Tests","SPE-7695-MS","conference-paper","Welty, Douglas H., Shell Development Company | Miller, William C., Shell Development Company",1979,"SPE","'data+analytics'"
"A Simple Critical Gas Velocity Equation as Direct Functions of Diameter and Inclination for Horizontal Well Liquid Loading Prediction: Theory and Extensive Field Validation","SPE-190921-MS","conference-paper","Nagoo, A. S., Nagoo & Associates | Kulkarni, P. M., Equinor | Arnold, C., Escondido Resources | Dunham, M., Bravo Natural Resources | Sosa, J., Jones Energy | Oyewole, P. O., Proline Energy Resources",2018,"SPE","'data+analytics'"
"Factory Model Approach for Successful Coil Tubing Unit Drillout Operations in Unconventional Horizontal Wells","SPE-191689-MS","conference-paper","Barraza, Jesus, Chevron North America E&P | Champeaux, Chris, Chevron North America E&P | Myatt, Heath, C&J Energy Services | Lamon, Kyle, C&J Energy Services | Bowland, Ryan, Spartan Energy Services | Bishop, Troy, Coil Chem LLC | Noles, Jerry, Coil Chem LLC | Garlow, Rocky, RGC Consulting LLC",2018,"SPE","'data+analytics'"
"Technical Potential: A Highly Effective Tool for National Oil Companies to Drive and Manage Business Plans – A Real Case Study at PETRONAS Malaysia","SPE-187429-MS","conference-paper","Gupta, Vipin Prakash, PETRONAS | Dwivedi, Satyajit, SAS INSTITUTE | Roslan, Razeif B., PETRONAS | Masoudi, Rahim, PETRONAS | Razali, W. Aziz, PETRONAS",2017,"SPE","'data+analytics'"
"Advanced Analytics for Data-Driven Decision Making in Electrical Submersible Pump Operations Management","SPE-189119-MS","conference-paper","Adesanwo, Moradeyo, Baker Hughes Incorporated, USA | Bello, Oladele, Baker Hughes Incorporated, USA | Olorode, Olumide, Baker Hughes Incorporated, USA | Eremiokhale, Obehi, Oriental Energy Resources Limited | Sanusi, Sherif, Oriental Energy Resources Limited | Blankson, Eyituoyo, Oriental Energy Resources Limited",2017,"SPE","'data+analytics'"
"Smart Alarming for Intelligent Surveillance of Electrical Submersible Pump Systems","SPE-187079-MS","conference-paper","Adesanwo, Moradeyo, Baker Hughes Incorporated | Bello, Oladele, Baker Hughes Incorporated | Lazarus, Sony, Baker Hughes Incorporated | Denney, Tommy, Baker Hughes Incorporated",2017,"SPE","'data+analytics'"
"A Maturity Modeling Approach to Ensuring Effective Competency-Based Workforce Development","SPE-188925-MS","conference-paper","Johnson, Jeffrey A., PetroSkills | Sim, Darrell, PetroSkills",2017,"SPE","'data+analytics'"
"Data, Digital Energy Take Center Stage at Annual Conference","SPE-1118-0055-JPT","journal-paper","Zborowski, Matt, JPT Technology Writer | Whitfield, Stephen, JPT Senior Staff Writer | Rassenfoss, Stephen, JPT Emerging Technology Senior Editor | Carpenter, Chris, JPT Technology Editor | Jacobs, Trent, JPT Digital Editor",2018,"SPE","'data+analytics'"
"Curve Alignment for Well-to-Well Log Correlation","SPE-90471-MS","conference-paper","Zoraster, Steven, Landmark Graphics | Paruchuri, Ramoj, Landmark Graphics | Darby, Steve, Landmark Graphics",2004,"SPE","'data+analytics'"
"Unconventional Resources Technology Conference Highlights Shale as an International Business","SPE-0917-0046-JPT","journal-paper","Rassenfoss, Stephen, JPT Emerging Technology Senior Editor | Whitfield, Stephen, JPT Senior Staff Writer | Jacobs, Trent, JPT Digital Editor",2017,"SPE","'data+analytics'"
"History Matching Using a Streamline-Based Approach and Gradual Deformation","SPE-87821-PA","journal-paper","Gautier, Y., Institut Français du Pétrole | Nœtinger, B., Institut Français du Pétrole | Roggero, F., Institut Français du Pétrole",2004,"SPE","'data+analytics'"
"Sensitivity Analysis of Two-Phase Reservoir History Matching","SPE-17000-PA","journal-paper","Watson, A.T., Texas A&M U.",1989,"SPE","'data+analytics'"
"Relative Permeability From Centrifuge Data","SPE-15059-MS","conference-paper","Firoozabadi, A., Stanford U. | Aziz, K., Stanford U.",1986,"SPE","'data+analytics'"
"E&P Notes (January 2017)","SPE-0117-0022-JPT","journal-paper","Parshall, Joel, JPT Features Editor | Jacobs, Trent, JPT Senior Technology Writer | Rassenfoss, Stephen, JPT Emerging Technology Senior Editor | Carpenter, Chris, JPT Technology Editor | Donnelly, John, JPT Editor",2017,"SPE","'data+analytics'"
"Guest Editorial: Ushering in a New Era of Oilfield Innovation With the Internet of Things","SPE-0717-0014-JPT","journal-paper","Mahdavi, Mehrzad, Weatherford",2017,"SPE","'data+analytics'"
"Bringing Excellence in Asset Management through Streamlined Automated Reporting & KPI Tracking System","SPE-182495-MS","conference-paper","Ahmad, Zul Izzi B, PETRONAS Carigali Sdn Bhd | Aloysius, Debbie, PETRONAS Carigali Sdn Bhd | Aziz, Hisyam, PETRONAS Carigali Sdn Bhd | M Som, M Kasim, PETRONAS Carigali Sdn Bhd | Gambaretto, Agustin, SCHLUMBERGER | Sepulveda, Willem, SCHLUMBERGER | Salim, Muzahidin Muhamed, SCHLUMBERGER | Ahmad, Azhar, SCHLUMBERGER",2016,"SPE","'data+analytics'"
"Guest Editorial: E&P Digital Transformation: Fundamental Next Step in Creating Value","SPE-0218-0014-JPT","journal-paper","Priyadarshy, Satyam, Halliburton",2018,"SPE","'data+analytics'"
"A Method for Extracting the Work Status in Shipyard Using Deep Neural Networks","SNAME-SMC-2018-060","conference-paper","Tanaka, Takashi, Kyushu University | Shinoda, Takeshi, Kyushu University",2018,"SNAME","'data+analytics'"
"Artificial Intelligence for Shipboard Asset Failure Prediction","SNAME-SMC-2018-056","conference-paper","Mitchell, Walter, SparkCognition, Inc. | Rosner, Marla, SparkCognition, Inc.",2018,"SNAME","'data+analytics'"
"How to Implement Tech in Shipbuilding: Charting the Course to Success","SNAME-SMC-2018-044","conference-paper","Morais, Denis, SSI | Waldie, Mark, SSI",2018,"SNAME","'data+analytics'"
"Anomaly Detection and Prognostics For Unmanned Systems Using Non-Invasive Sensors","SNAME-SMC-2018-040","conference-paper","A'Hearn, Kevin, Metron Inc. | Angle, Blaire, Metron Inc. | Radke, Aaron J., Metron Inc. | Wagner, Aaron, Metron Inc. | Williamson, Sheri, Metron Inc.",2018,"SNAME","'data+analytics'"
"Visualizing and Understanding the Operational Dynamics of a Shipping Operation","SNAME-SMC-2018-032","conference-paper","Khan, Faisal, Memorial University of Newfoundland | Taylor, Rocky, Memorial University of Newfoundland | Veitch, Brian, Memorial University of Newfoundland | Veitch, Erik, Memorial University of Newfoundland | Smith, Doug, Memorial University of Newfoundland",2018,"SNAME","'data+analytics'"
"An Integrated Platform for IIoT in E&P: Closing the Gap between Data Science and Operations","SPE-191489-MS","conference-paper","Wen, Tailai, Arundo Analytics | Evers, Karina, Arundo Analytics | Huang, Xinwo, Arundo Analytics | Keyes, Roy, Arundo Analytics",2018,"SPE","'data+analytics'"
"Prediction of Petrophysical Parameters Based on Digital Video Core Images","SPE-36853-PA","journal-paper","Oyno, Lars, Reservoir Laboratories a.s. | Tjetland, B.G., Reservoir Laboratories a.s. | Esbensen, K.H., Telemark Inst. of Technology | Solberg, Rune, Norwegian Computing Center | Scheie, Aase, Norsk Hydro a.s | Larsen, Tore, Saga Petroleum a.s.",1998,"SPE","'data+analytics'"
"Managing and Orchestrating Multi-Vendor Intelligent Oil Field Technology Environment to Enable Efficient Next Generation Production and Reservoir Management Workflows","SPE-176773-MS","conference-paper","David, Richard Mohan, Abu Dhabi Company for Onshore Petroleum Operations Ltd. (ADCO) | Rao, Subba Rama, Abu Dhabi Company for Onshore Petroleum Operations Ltd. (ADCO) | Reddicharla, Nagaraju, Abu Dhabi Company for Onshore Petroleum Operations Ltd. (ADCO)",2015,"SPE","'data+analytics'"
"Advances in Streamlining Development Wellbore Data From Concept to Completion","SPE-192429-MS","conference-paper","Abouhenidi, Malak, Saudi Aramco | Tadamarry, Faizuddin, Saudi Aramco | Fadul, Reham, Saudi Aramco | Radhi, Yassir, Saudi Aramco",2018,"SPE","'data+analytics'"
"Get Everyone on the Same Curve: Driving Continuous Improvement with Drilling Data Fidelity from Rig to Onshore","SPE-185639-MS","conference-paper","Sharma, Meenu, Infosys Ltd | Little, Robert, Infosys Ltd | Arumugam, Sethupathi, Infosys Ltd | Wang, Sophie, Infosys Ltd",2017,"SPE","'data+analytics'"
"Video:                  Machine Learning Analysis of Satellite Imagery for Detection of Permian Basin Water Impoundments","SPE-191743-PT","presentation","Adler, Joshua, Sourcewater, Inc. | Scanlon, Bridget, University of Texas, Bureau of Economic Geology | Reedy, Robert, University of Texas, Bureau of Economic Geology",2018,"SPE","'data+analytics'"
"Completion Design Production Case Study in the Duvernay Shale Formation","SPE-181715-MS","conference-paper","Thomson, Jim, FracKnowledge, Cory Larsen | Zaslavsky, Greg, FracKnowledge, Cory Larsen | Leshchyshyn, Tim, FracKnowledge, Cory Larsen",2016,"SPE","'data+analytics'"
