"book_title","paper_id","dc_type","authors","year","source","keyword"
"An Holistic Approach to Improving Drilling Performance in Realtime: Integrating Measured, Analysed, Modelled and Reported Drilling Data","SPE-173115-MS","conference-paper","Kucs, Richard, OMV | Thonhauser, Gerhard, TDE | Regan, Matt, Kongsberg | Hanson, John, IDS | Haugen, Jonny, Sekal | Gundersen, Odd Erik, Verdande",2015,"SPE","'intelligent'"
"Review and Applicability of Downhole Separation Technology","SPE-184201-MS","conference-paper","Muktadir, Golam, Technische Universität Bergakademie Freiberg, Institute of Drilling and Fluid Mining | Amro, Moh'd M., Technische Universität Bergakademie Freiberg, Institute of Drilling and Fluid Mining | Schramm, Andreas, Technische Universität Bergakademie Freiberg, Institute of Drilling and Fluid Mining",2016,"SPE","'intelligent'"
"Introduction to a Condition-based Maintenance Solution for Offshore Platforms","ISOPE-I-15-041","conference-paper","Hwang, Ho-Jin, Korea Research Institute of Ships and Ocean Engineering",2015,"ISOPE","'intelligent'"
"Expandable Tubulars Facilitate Improved Well Stimulation and Production","SPE-0510-0069-JPT","journal-paper","Bybee, Karen, JPT Assistant Technology Editor",2010,"SPE","'intelligent'"
"#8220;Arctic Structure Design Guideline” Prepared By Japan Ocean Industries Association","ISOPE-I-03-074","conference-paper","Kato, Kazuyuki, Department of Intelligent Systems, School of Biology-oriented Science and Technology, Kinki University | Kamesaki, Kazuhiko, Technical Research Center, Universal Shipbuilding Corporation | Kurokawa, Akira, Japan Ocean Industries Association",2003,"ISOPE","'intelligent'"
"Decision Support for Daily Production Optimization: In Genuine Real-Time","SPE-167861-MS","conference-paper","Ursin-Holm, S., NTNU | Sandnes, A., NTNU | Gunnerud, V., NTNU | Foss, B.A., NTNU | Conn, A.R., IBM Research | Zenith, F., SINTEF ICT | Teixeira, A.F., Petrobras",2014,"SPE","'intelligent'"
"Addressing and Managing Cyber Security Risks and Exposures in Process Control","SPE-167912-MS","conference-paper","Pitzer, Darrell R., ExxonMobil Production Company | Girdner, Ana M., ExxonMobil Production Company",2014,"SPE","'intelligent'"
"Detecting and Correcting Pipeline Leaks Before They Become a Big Problem","SPE-167874-MS","conference-paper","Cramer, Ron, Shell Global Solutions US Inc. | Shaw, David, Technical Toolbox Consulting | Tulalian, Robert, Shell Nigeria | Angelo, Pabs, Shell Norway | van Stuijvenberg, Maarten, IPCOS",2014,"SPE","'intelligent'"
"How IO Leaders Can Use Technology to Enhance Risk Perception and Communication","SPE-167838-MS","conference-paper","Taylor, C., Institute for Energy Technology | Sarshar, S., Institute for Energy Technology | Larsen, S., Norwegian University of Science and Technology, NTNU Social Research",2014,"SPE","'intelligent'"
"Enhancing Real Time Decision Making Through Virtual Metering by Integrating Third Party Simulation Software with Live Data","SPE-181058-MS","conference-paper","Filsell, G. R., Atkins Ltd. | Rohnean, A. I., Atkins Ltd.",2016,"SPE","'intelligent'"
"Moving the Energy Business From Smart to Genius by Building Corporate IQ","SPE-144490-PA","journal-paper","Weijermars, Ruud, Delft University of Technology",2011,"SPE","'intelligent'"
"High Speed Telemetry on Wired Drill Pipe, History, and Impact on Drilling Process","OTC-28735-MS","conference-paper","Foster, Robert, NOV | Macmillan, Robin, NOV",2018,"OTC","'intelligent'"
"Enabling Best Work Practices With Electronic Procedures","SPE-167888-MS","conference-paper","Molin, Arthur, TRAClabs Inc. | Kortenkamp, David, TRAClabs Inc. | Schreckenghost, Debra, TRAClabs Inc. | Bell, Scott, TRAClabs Inc. | Kusy, Kevin, TRAClabs Inc.",2014,"SPE","'intelligent'"
"Cross-Industry Perspectives On Remote Collaboration, Optimization And Operations","SPE-150245-MS","conference-paper","Romatier, Christophe,",2012,"SPE","'intelligent'"
"Managing Safety Overrides across your Upstream Business","SPE-167901-MS","conference-paper","Richardson, David, BP | Grange, Brett, BP | Hickey, Greg, BP",2014,"SPE","'intelligent'"
"Advanced Machine Learning Methods for Production Data Pattern Recognition","SPE-167839-MS","conference-paper","Subrahmanya, Niranjan, ExxonMobil Research and Engineering Company | Xu, Peng, ExxonMobil Upstream Research Company | El-Bakry, Amr, ExxonMobil Production Company | Reynolds, Carmon, ExxonMobil Information Technology",2014,"SPE","'intelligent'"
"Reducing Production Deferrals From Rotating Equipment using a Standardised Approach across Multiple Assets","SPE-167885-MS","conference-paper","Hickey, Greg, BP | Gamblin, Bryan, BP | Hocking, Paul, BP | Grange, Brett, BP",2014,"SPE","'intelligent'"
"Standardized D&C Rig IT Solutions Using a Software-Defined Data Center Approach","SPE-181106-MS","conference-paper","Milliet, Christopher, Chevron Drilling and Completions Information Technology",2016,"SPE","'intelligent'"
"Protection of Petroleum Industry from Hackers by Monitoring and Controlling SCADA System","SPE-149015-MS","conference-paper","Vijay, Anne, Rajiv Gandhi College of Engineering | Unni, Vaisakh S., Rajiv Gandhi Institute Of Petroleum Technology",2012,"SPE","'intelligent'"
"Identification of Reservoir Analogues in the Presence of Uncertainty","SPE-167811-MS","conference-paper","Perez-Valiente, M.L., Repsol | Martin Rodriguez, H., Repsol | Santos, C.N., IBM Research | Vieira, M.R., IBM Research | Embid, S.M., Repsol",2014,"SPE","'intelligent'"
"Collaborative Work Environments Deployed At Global Scale","SPE-167871-MS","conference-paper","van den Berg, Frans G., Shell | McCallum, Giles A.R., Wipro Technologies | Graves, Matt, Wipro Technologies | Heath, Elizabeth, Wipro Technologies",2014,"SPE","'intelligent'"
"Improving Operational Cost with SAP","SPE-181005-MS","conference-paper","Taylor, Joseph A., PMP, Teradata",2016,"SPE","'intelligent'"
"An Innovative Approach To Select Shallow Casing Points Remotely, Utilizing Real-Time WITSML Data","SPE-167813-MS","conference-paper","Al-Khudiri, Musab M, Saudi Aramco | Oteibi, Munahi D, Saudi Aramco | Gadri, Waleed I, Saudi Aramco | AlSanie, Faisal S, Saudi Aramco | Kashif, Muhammad, Petrolink International | Hickin, Gary, Petrolink International",2014,"SPE","'intelligent'"
"O&G Mergers and Acquisitions in the Digital Age","SPE-181004-MS","conference-paper","Prakash, Amit, Global O&G Consulting Leader, L&T Infotech",2016,"SPE","'intelligent'"
"Securing Process Control and SCADA Networks Using Enterprise Tools and Techniques","SPE-163722-MS","conference-paper","Arutyunov, Roman, ABB",2013,"SPE","'intelligent'"
"Multi-Company-Design-Efforts In The European Aerospace Industry","SPE-128725-MS","conference-paper","Wenzel, Holger, Simulia Europe",2010,"SPE","'intelligent'"
"Measurement of Residual Strain And Stress In Fiber-reinforced Composite By Electron Moiré Method","ISOPE-I-06-051","conference-paper","Kishimoto, Satoshi, Intelligent/Smart Materials Group, Materials Engineering Laboratory, National Research Institute for Metals | Xing, Yougming, Department of Applied Mechanics, Inner Mongolia University of Technology | Xie, Huimin, Department of Engineering Mechanics, Tsinghua University",2006,"ISOPE","'intelligent'"
"CSG Reservoir Monitoring Technology: Advantages, Challenges and Selection Criteria Queensland Case Study","SPE-192044-MS","conference-paper","Mortezapour, Amin, Weatherford Australia | Bassat, Abdul, Weatherford Australia | Lean, Eugene, Weatherford Australia",2018,"SPE","'intelligent'"
"Long-Stroke Rod Pumping Systems LSPS in High-Volume Unconventional Applications","SPE-192497-MS","conference-paper","Spivey, Sebastian, Apergy Corporation | O'How, Darcey, Apergy Corporation",2018,"SPE","'intelligent'"
"Data to Language - Leveraging Software to Understanding and Communicate Well Integrity Risk Throughout the Organisation","SPE-181054-MS","conference-paper","Mundie, Gavin, Taqa; Simon Copping, Expro | Wilson, Sean, Taqa; Simon Copping, Expro",2016,"SPE","'intelligent'"
"A Management Framework for Deriving Organisational Cultural Advantage in the Upstream Oil & Gas Industry","SPE-167387-MS","conference-paper","Burridge, Glen, NDB Consulting | Franklin, Peter, Konstanz University of Applied Sciences",2013,"SPE","'intelligent'"
"Overcoming Constraints with a Visualisation Environment; How such a Facility has Begun to Change the Way We Work","SPE-167840-MS","conference-paper","Scholtz, E., PetroSA | Wood, L., Schlumberger",2014,"SPE","'intelligent'"
"Model Based Operational Support - Adding Assurance to Operational Decision Making","SPE-128694-MS","conference-paper","Stenhouse, Bryn John, BP | Woodman, Malcolm, BP | Griffiths, Peter, BP",2010,"SPE","'intelligent'"
"Real-Time Rate of Penetration Optimization Using the Shuffled Frog Leaping Algorithm (SFLA)","SPE-167824-MS","conference-paper","Yi, Ping, University of Houston | Kumar, Aniket, Halliburton | Samuel, Robello, Halliburton",2014,"SPE","'intelligent'"
"The Integration of Drilling Sensor Real-Time Data with Drilling Reporting Data at Saudi Aramco using WITSML","SPE-167873-MS","conference-paper","Khudiri, M., Saudi Aramco | James, J., Saudi Aramco | Amer, M., Saudi Aramco | Otaibi, B., Saudi Aramco | Nefai, M., Saudi Aramco | Curtis, J., Petrolink",2014,"SPE","'intelligent'"
"Delivering Real-Time 220,000-Channel 3D Seismic Experience for the First Time in Kuwait","SPE-167478-MS","conference-paper","Joseph, Binu Thomas, Schlumberger",2013,"SPE","'intelligent'"
"Getting More Value of Your Production Data by Using Datamart","SPE-167887-MS","conference-paper","Pedersen, Lars Petter, Statoil | Tran, Tram T.N., Schlumberger",2014,"SPE","'intelligent'"
"MagneScan XHR - Pathfinder In Corrosion Monitoring","ISOPE-I-98-313","conference-paper","Harneshaug, Karsten, Statoil | Günter, Frank, Pipetronix GmbH | Laursen, Poul, Pipetronix Ltd | Germerdonk, Klaus, Pipetronix GmbH",1998,"ISOPE","'intelligent'"
"New Artificial Lift Technology Changes the Game for Completion Design","SPE-184225-MS","conference-paper","Alsiemat, M., Schlumberger | Gambier, P., Schlumberger",2016,"SPE","'intelligent'"
"A Decision Analytic Approach to Geosteering Operations","SPE-167433-MS","conference-paper","Kullawan, K., University of Stavanger | Bratvold, R., University of Stavanger | Bickel, J. E., University of Texas at Austin",2013,"SPE","'intelligent'"
"A Real Case Study: ""Efficient Monitoring and Evaluation the Superficial Production Network"" - Litoral de Tabasco Asset","SPE-167493-MS","conference-paper","Mijares, F., PEMEX | Molina, E., SCHLUMBERGER | Escalona, C., SCHLUMBERGER | Montes De Oca, L. A., SCHLUMBERGER | Jageregger, W., SCHLUMBERGER",2013,"SPE","'intelligent'"
"Overcoming the Technology Barrier - Experience and lessons learned from deploying a chemical management system into multiple operating assets","SPE-167900-MS","conference-paper","Grange, Brett, BP | Sutton, Rob, BP | Richardson, Dave, BP",2014,"SPE","'intelligent'"
"IT Governance and Organization in Smart Oil Fields","SPE-160557-MS","conference-paper","Guldemond, Ewoud, Atos Consulting | Acda, Leon, Atos Consulting | Andronov, Mikhail, Atos IT Solutions & Services",2012,"SPE","'intelligent'"
"IT Governance and Organization in Smart Oil Fields (Russian)","SPE-160557-RU","conference-paper","Guldemond, Ewoud, Atos Consulting | Acda, Leon, Atos Consulting | Andronov, Mikhail, Atos IT Solutions & Services",2012,"SPE","'intelligent'"
"Edge Analytics and Future of Upstream Automation","SPE-192019-MS","conference-paper","Saghir, Fahd, Schneider Electric | Gilabert, Helenio, Schneider Electric | Boujonnier, Matthieu, Schneider Electric",2018,"SPE","'intelligent'"
"Advances in Integrated Environmental Monitoring","SPE-167860-MS","conference-paper","Wesenberg, Harald, Statoil | Hepsoe, Vidar, Statoil | Hermansen, Anders, Statoil",2014,"SPE","'intelligent'"
"Knowledge Intelligence (ki)","SPE-167413-MS","conference-paper","Saxby, D., Nexen Petroleum UK Ltd | Burridge, G., NDB Consulting",2013,"SPE","'intelligent'"
"Smart Alarms Tool Development Approach For Oil Production Monitoring System","SPE-166378-MS","conference-paper","Pchelnikov, R.L., Technical Expertise Center | Mironov, D.V., Technical Expertise Center | Salikhov, R., Samotlorneftegas | Gladkov, A.V., Modeling Technologies Center | Kogan, G.A., Modeling Technologies Center | Gareev, R.R., Modeling Technologies Center | Khabibullin, R.A., Gubkin University",2013,"SPE","'intelligent'"
"Results of Real-Time Production Optimization of a Maturing North Sea Gas Asset with Production Constraints","SPE-181092-MS","conference-paper","de Boer, J., TNO | van der Linden, R., TNO | Renes, W., TNO",2016,"SPE","'intelligent'"
"The Internet of Things IoT and Security : A Practical Strategy to Secure an OT and IT Integrated Process Control Domain","SPE-181002-MS","conference-paper","Irons-Mclean, R., Cisco Systems | Greengrass, J., Cisco Systems",2016,"SPE","'intelligent'"
"Integrated Solution for Emulsion Diagnosis in Horizontal Production Logs","SPE-166532-MS","conference-paper","Ahmad, Nawawi, Saudi Aramco | Musharfi, Nedhal Mohamed, Saudi Aramco | Zaouali, Zouhir, Schlumberger Middle East SA. | Bawazir, Mustafa Abdulrahman, Schlumberger Middle East SA. | Al-Shabibi, Hussain, Schlumberger Middle East SA.",2013,"SPE","'intelligent'"
"Distributed Acoustic Sensing For ESP Understanding And Surveillance","SPE-167501-MS","conference-paper","Allanic, C., TOTAL SA | Frangeul, J., Total SA | Liebeck, M., Total SA | Carbonnier, B., Total E&P Congo | Naldrett, G. J., Tendeka BV | Farhadiroushan, M., Silixa Ltd | Clarke, A., Silixa Ltd",2013,"SPE","'intelligent'"
"Smart Field Deployment - Towards the Appropriate Level of Smartness","IPTC-17830-MS","conference-paper","Engbers, Peter, Shell Global Solutions Intl. B.V. | Male, Peter, Shell Global Solutions Intl. B.V. | Chai, Chon Fui, Shell Global Solutions Intl. B.V.",2014,"IPTC","'intelligent'"
"Pumping Unit Gearbox Torque Determination Method Based on Motor Behavior","SPE-173982-MS","conference-paper","Ferrigno, E., GE Oil&Gas | Zabala, J., GE Oil&Gas",2015,"SPE","'intelligent'"
"Development of Small Diameter In-Line MFL Inspection Tools: A Technical Challenge","ISOPE-I-94-321","conference-paper","Laursen, Poul, Pipetronix Ltd. | Aterton, David L., Queen&apos;s University",1994,"ISOPE","'intelligent'"
"Affordable Processing of Thick Section Composite Structures","ISOPE-I-01-367","conference-paper","Vaidya, U. K., North Dakota State University | Young, W., North Dakota State University | Ulven, C., North Dakota State University",2001,"ISOPE","'intelligent'"
"Improving Weight to Weight Connection Time to Lower Well Construction Cost","SPE-181039-MS","conference-paper","Svensson, Inge, Baker Hughes | Mobley, Kassie E., Baker Hughes | Aming, Anthony J., Baker Hughes",2016,"SPE","'intelligent'"
"Grid-Based Surrogate Reservoir Modeling (SRM) for Fast Track Analysis of Numerical Reservoir Simulation Models at the Gridblock Level","SPE-153844-MS","conference-paper","Mohaghegh, Shahab D., West Virginia U. | Amini, Shohreh, West Virginia U. | Gholami, Vida, West Virginia U. | Gaskari, Razi, Intelligent Solution Inc | Bromhal, Grant S., U.S. Dept. of Energy",2012,"SPE","'intelligent'"
"Enhanced Data Quality and Lowered Risk Utilizing Remote Operations","SPE-167866-MS","conference-paper","Thorsen, Arve K., Baker Hughes | Saeverhagen, Erland, Baker Hughes | Svensson, Inge, Baker Hughes",2014,"SPE","'intelligent'"
"Smart Workflows for Well and Facility Surveillance and Optimization: A Burgan Oil Field Experience","SPE-188970-MS","conference-paper","Al-Shammari, B., Kuwait Oil Company | Rane, N. M., Kuwait Oil Company | Desai, S. F., Kuwait Oil Company | Al Sabea, Salem Hamad, Kuwait Oil Company | Pandey, M., Weatherford | Shankhdhar, S., Weatherford | Chacko, R., Weatherford | Ledesma, F. S., Weatherford",2017,"SPE","'intelligent'"
"Monitoring of Non-Technical Barriers","SPE-181109-MS","conference-paper","Næss, S., Statoil | Fløtaker, H. P., DNVGL | Kaarstad, M., Institute for Energy Technology | Drøivoldsmo, A., Institute for Energy Technology",2016,"SPE","'intelligent'"
"Second Generation CWE's Can Enable Enhanced Oil Recovery - How to add value by deploying CWE's country wide","SPE-167460-MS","conference-paper","Crockett, Brian, Wipro Technologies",2013,"SPE","'intelligent'"
"Implementation of a Drilling Microchip for Downhole Data Acquisition","SPE-186330-MS","conference-paper","Li, Bodong, Saudi Aramco | Gooneratne, Chinthaka P, Saudi Aramco | Badran, Mohammed S, Saudi Aramco | Shi, Zhaorui, Yu Technologies",2017,"SPE","'intelligent'"
"Integrated Operation Collaboration Technologies - Remaining Challenges and Opportunities","SPE-167894-MS","conference-paper","Sarshar, S., Institute for Energy Technology | Rindahl, G., Institute for Energy Technology",2014,"SPE","'intelligent'"
"Transforming Health, Safety and Environment Strategy and Culture Through Social Business","SPE-167429-MS","conference-paper","Weitner, M., IBM Corporation | Hatler, D., IBM Corporation",2013,"SPE","'intelligent'"
"The Use of KPIs to Measure Performance Improvement in a Collaborative Work Environment","SPE-167475-MS","conference-paper","Al-Ajmi, Jasim, Petroleum Development Oman | Simmonds, Keith, Wipro Gulf LLCZ",2013,"SPE","'intelligent'"
"Global Mnemonics: The Dual Challenge of Supporting Decisions and Users","SPE-167892-MS","conference-paper","Krupa, James, Kongsberg Oil & Gas Technologies | Beach, Jaynee, Kongsberg Oil & Gas Technologies | Stiffel, Zoltan, Kongsberg Oil & Gas Technologies | Bharath, Sharada, Kongsberg Oil & Gas Technologies",2014,"SPE","'intelligent'"
"Real-Time Automatic Operation and Optimization of Produced-Water Treatment","SPE-167492-MS","conference-paper","Asdahl, S., Schlumberger | Rabe, K., Schlumberger",2013,"SPE","'intelligent'"
"The Pace of Change: Can We Keep Up? A 35 Year Reflection and Projection on the Future of our Industry","SPE-167899-MS","conference-paper","Roberts, Steve, BP",2014,"SPE","'intelligent'"
"Keep Calm and Carry On: How Dynamic Modelling and Optimisation Has Helped to Maintain Production Across the Azeri-Chirag-Guneshli Field","SPE-167876-MS","conference-paper","Calvert, Patrick, BP | Pashayev, Ahad, BP",2014,"SPE","'intelligent'"
"Real-Time Modelling of Drilling Using Nitrogen Enriched Mud: A Case Study","SPE-167884-MS","conference-paper","Cayeux, E., IRIS | Kucs, R., OMV | Gibson, N., Sekal",2014,"SPE","'intelligent'"
"Virtual Worlds-based Immersive Training Simulators for accelerating safe operation start-up","SPE-150380-MS","conference-paper","Van den Wijngaert, Hans, VRCONTEXT LLC | Lagae, Francois, VR Context",2012,"SPE","'intelligent'"
"Using Predictive Analytics for Asset Management: A Case Study of Early Warning Prediction Application","SPE-167403-MS","conference-paper","Ajayi, A., Model E. Solutions LLC | Akinyemi, O., Shell Nigeria Exploration & Production Development Company Limited | Kurdi, M., SAS Institute",2013,"SPE","'intelligent'"
"Standardized Reporting of Hydraulic Fracturing Treatments Supports Production Optimization and Meeting Regulatory Requirements","SPE-167829-MS","conference-paper","White, Ky W., Baker Hughes | Lamborn, Raymond, Baker Hughes | Svensson, Inge, Baker Hughes | Sui, Xiaojing, Baker Hughes | Sanders, Steven, Baker Hughes | Thorsen, Arve, Baker Hughes | Parks, John, Baker Hughes | Hughes, Jeffrey A., Baker Hughes",2014,"SPE","'intelligent'"
"A Successful Approach to Developing Digital Oilfield Opportunities","SPE-167875-MS","conference-paper","Wiemers, Suzan, ExxonMobil Production Co. | Kocian, Eric, ExxonMobil Production Co. | Wright, Andrew, ExxonMobil Production Co. | Stewart, Steven, ExxonMobil Production Co.",2014,"SPE","'intelligent'"
"Real-Time Interactive Remote Display of DTS and DAS Data for Well Treatment Optimization","SPE-181065-MS","conference-paper","Dickenson, Paul, Schlumberger | Brants-Menard, Sacha, Schlumberger | Telsey, Mike, Schlumberger | Stanbridge, Adam, Schlumberger | Wilson, Colin, Schlumberger | Akin, Josiah, Schlumberger | Roman, Nathan, Schlumberger | Anifowoshe, Olatunbosun, Schlumberger",2016,"SPE","'intelligent'"
"RESQML Version 2 Uses New Technologies to Improve Data Exchange for Subsurface Modeling Processes","SPE-167903-MS","conference-paper","Verney, Philippe, Geosiris | Gautreau, Christian, Total | Rainaud, Jean-Francois, IFPEN | Deny, Laurent, Paradigm | Magsipok, Joey, Energistics | Marcotte, Donna, Donna Marcotte Consulting",2014,"SPE","'intelligent'"
"Smart Collaboration for Decision Making in Drilling","SPE-167391-MS","conference-paper","Fjellheim, R., Computas AS",2013,"SPE","'intelligent'"
"New work processes and operation forms: Efficient data utilization and on-line cooperation","SPE-100275-MS","conference-paper","Lamont, Graeme, Honeywell",2006,"SPE","'intelligent'"
"Areal Field Surveillance - applying the right solutions for each asset","SPE-167422-MS","conference-paper","Engbers, Peter, Shell Projects & Technology | Zwaan, Marcel, Shell Projects & Technology | Grandi, Samantha, Shell Projects & Technology",2013,"SPE","'intelligent'"
"Ten Years of Reservoir Monitoring with Chemical Inflow Tracers - What Have We Learnt and Applied Over the Past Decade?","SPE-187677-MS","conference-paper","Dyrli, A. D., RESMAN | Leung, E., RESMAN",2017,"SPE","'intelligent'"
"Enhanced Well Control Implementing Human Factors","SPE-181035-MS","conference-paper","De Nicolais, Nelly, Maersk Training | Vadala, Rossana, Maersk Training | Abate, John, Maersk Training | Olsen, Jan, Maersk Training | McHattie, Jamie, Maersk Training",2016,"SPE","'intelligent'"
"Instituting Data Quality Into a Real-Time Decision Support Infrastructure","SPE-167890-MS","conference-paper","Tjostheim, Sigurd, Kongsberg Oil And Gas Technologies | Andresen, Per Arild, Kongsberg Oil and Gas Technologies",2014,"SPE","'intelligent'"
"Big Data in Exploration and Production: Silicon Snake-Oil, Magic Bullet, or Useful Tool?","SPE-167837-MS","conference-paper","Cameron, David, Steria AS",2014,"SPE","'intelligent'"
"A Full Scale Two-Phase Flow Loop Test of Downhole Permanent Multiphase Flow Meter","SPE-172646-MS","conference-paper","Saeed, Abubaker, Saudi Aramco | Noui-Mehidi, Mohamed N., Saudi Aramco | Black, Michael J., Saudi Aramco | Abbad, Mustapha, Christopher Wallwork | Shafiq, Muhammad, Schlumberger",2015,"SPE","'intelligent'"
"Integration of Petroleum and Reservoir Engineering Workflows in Production Database Management Systems","SPE-181071-MS","conference-paper","Talbot, David, INEOS Breagh | Jeffs, Paul, INEOS Breagh | Hyde, Andrew, INEOS Breagh | Kohok, Abhimanyoo, Ardur Energy | Rossi, David, Schlumberger",2016,"SPE","'intelligent'"
"Fusion of Real Time Data Transmission and Visualization to Optimize Exploration Well Testing Operations","SPE-176798-MS","conference-paper","Miyajan, Ramzi, Saudi Aramco | Khudiri, Musab, Saudi Aramco | Wuhaimed, Ali, Saudi Aramco | Gill, Harmohan, Saudi Aramco | Nahdi, AbdulHakim, Saudi Aramco | Kashif, Muhammad, Petrolink | Meraj, Hamood, Petrolink",2015,"SPE","'intelligent'"
"Use of Computational Fluid Dynamics Model for Evaluating Performance of High Pressure High Temperature Wells","SPE-167896-MS","conference-paper","Yuan, Kun, Baker Hughes Incorporated | Bello, Oladele, Baker Hughes Incorporated",2014,"SPE","'intelligent'"
"Possibilities of Using Wired Drill Pipe Telemetry During Managed Pressure Drilling in Extended Reach Wells","SPE-167856-MS","conference-paper","Siahaan, Hardy B., IRIS | Bjorkevoll, Knut S., SINTEF Petroleum Research | Gravdal, Jan E., IRIS",2014,"SPE","'intelligent'"
"Engineering Aspects in the Design and Implementation of Onshore Smart Oil Fields","SPE-161083-MS","conference-paper","Hafez, Mohamed, Abu Dhabi Co. Onshore Oil Opn. | Jakeman, Simon Victor John, Shell Co. Indonesia | Al Azawi, Bahir, ADCO | Ur-Rahim, Ihtisham, ADCO | Khaled, Moutaz Faysal, ADCO Producing Co. Inc.",2012,"SPE","'intelligent'"
"Fiber Optic Sensing: Evolution to Value","SPE-167907-MS","conference-paper","Kamal, S. Zafar, BP America Inc",2014,"SPE","'intelligent'"
"Remote Communication, Collaboration and Cognition","SPE-167425-MS","conference-paper","Lomer, Jocelyn, Cereno Solutions",2013,"SPE","'intelligent'"
"Digital Oilfield Standards Update","SPE-173398-MS","conference-paper","Hollingsworth, James L, Energistics",2015,"SPE","'intelligent'"
"The Time Has Come For Truly Integrated Workflows: A Different Approach To Cross Functional CWE's","SPE-150262-MS","conference-paper","Crockett, Brian John, Wipro Ltd | Albusaidi, Khamis Humaid, Petroleum Development Oman",2012,"SPE","'intelligent'"
"From a Daily Drilling Report to a Data and Performance Management Tool","SPE-167846-MS","conference-paper","Dawson, Colin, Independent Data Services | Verkuil, Harry, Petrofac",2014,"SPE","'intelligent'"
"Data Driven Approach to Failure Prediction for Electrical Submersible Pump Systems","SPE-174062-MS","conference-paper","Guo, Dong, USC | Raghavendra, Cauligi S., USC | Yao, Ke-Thia, USC ISI | Harding, Mark, Chevron U.S.A. Inc. | Anvar, Amir, Chevron U.S.A. Inc. | Patel, Anil, Chevron U.S.A. Inc.",2015,"SPE","'intelligent'"
"ISA99 Compliant Architecture for Realtime Drilling Data Capture and Remote Monitoring","SPE-167848-MS","conference-paper","Callander, M., Eigen | Hashim, M., Eigen Limited | Pickering, J., Digital Oilfield Solutions",2014,"SPE","'intelligent'"
"Trusted Operations--Integrating Operational Performance, Safety and Security Assurance","SPE-167905-MS","conference-paper","Jose, S.J., Baker Hughes | Arango, G., Baker Hughes | Flichy, P., Baker Hughes | Featherly, J., Baker Hughes",2014,"SPE","'intelligent'"
"Factors Affecting Implementation of Global Remote Operations","SPE-167865-MS","conference-paper","Thorsen, Arve K., Baker Hughes | Undheim, Magne, Baker Hughes | Ferrero, Ricardo, Baker Hughes",2014,"SPE","'intelligent'"
"Design Earthquake Load On a Structure In Ice-Covered Waters","ISOPE-I-04-105","conference-paper","Kato, Kazuyuki, Department of Intelligent Systems, Kinki University | Toyama, Yasumi, Mitsui Shipbuilding and Engineering Co., Ltd.",2004,"ISOPE","'intelligent'"
"From Market Basket Analysis to Wellhead Monitoring: Using Events to Increase Oil Recovery","SPE-167836-MS","conference-paper","Bailey, R., BP | Lu, Z., BP | Shirzadi, S., BP | Ziegel, E., BP",2014,"SPE","'intelligent'"
"Predictive Monitoring of Critical Rotating Equipment in Val D’agri","OMC-2013-067","conference-paper","Piantanida, Marco, Eni | Cristofori, Federico, Eni | Fiorita, Simone, Eni | Bottani, Cristina, Eni | Pappas, Yanni, GE Intelligent Platforms | Alessandro, Nicolò, Eni | Piccione, Cosimo, Eni",2013,"OMC","'intelligent'"
"Advanced Decision Support for Deepwater Offshore Drilling Incorporating Insights from Nuclear Power and Aerospace","SPE-181084-MS","conference-paper","Nelson, William R., DNV GL",2016,"SPE","'intelligent'"
"Real Time Logging of Sub-Hydrostatic Wells Using Concentric Coiled Tubing Technology","OTC-24676-MS","conference-paper","Ababou, M., Baker Hughes Intl Inc | Shote, A., Baker Hughes Inc | Sturgeon, T., Baker Hughes",2014,"OTC","'intelligent'"
"Integrated Management Strategy of Flow Assurance for Digital Field","SPE-170968-MS","conference-paper","Zhang, He, Ryder Scott Company, L.P. | Li, Jun, Schlumberger | Khor, Siew H, Schlumberger",2014,"SPE","'intelligent'"
"Collaborative Work Environments in Shell - Global Scale, Learning and Evolution","SPE-167455-MS","conference-paper","van den Berg, Frans G, Shell | McCallum, Giles A.R., Wipro Technologies | Graves, Matt, Wipro Technologies | Heath, Elizabeth, Wipro Technologies | Evans, Allen, Wipro Technologies",2013,"SPE","'intelligent'"
"Predictive Analytics and Collaboration Drive Reliability Performance","SPE-128745-MS","conference-paper","Snyder, Tim, SmartSignal",2010,"SPE","'intelligent'"
"Machinery Predictive Analytics","SPE-128559-MS","conference-paper","Rawi, Zaid, BP",2010,"SPE","'intelligent'"
"Well and Reservoir Management Project at Salym Petroleum Development","SPE-128834-MS","conference-paper","Mabian, Andrew Francis, Salym Petroleum Services B V | Hagelaars, Ad, Salym Petroleum Development | Diamond, Joe, Salym Petroleum Development | Beliakova, Natalia Yurievna, Shell Intl. E&P BV | Genkin, Jean-Marc Patrick, Salym Petroleum Development | Pickles, Mike Robert, Salym Petroleum Development",2010,"SPE","'intelligent'"
"""Smart Decision Making Needs Automated Analysis"" Making sense out of big data in real-time","SPE-167879-MS","conference-paper","Crockett, Brian, Wipro | Kurrey, Kshitiz, Wipro",2014,"SPE","'intelligent'"
