"book_title","paper_id","dc_type","authors","year","source","keyword"
"A Model of Canadian Oil and Gas Price Fluctuations: 2012 Update","SPE-162629-MS","conference-paper","Morgan, Michael David, GLJ Petroleum Consultants Ltd | Mikalson, Donald, GLJ Petroleum Consultants | Herchen, Leonard Lotar, GLJ Petroleum Consultants Ltd",2012,"SPE","'statistical+model'"
"Determination of the Effective-Stress Law for Permeability and Deformation in Low-Permeability Rocks","SPE-20572-PA","journal-paper","Warpinski, N.R., Sandia Natl. Laboratories | Teufel, L.W., Sandia Natl. Laboratories",1992,"SPE","'statistical+model'"
"Statistical and Fuzzy Infill Drilling Recovery Models for Carbonate Reservoirs","SPE-37728-MS","conference-paper","Wu, C.H., Texas A&M University | Lu, G.F., Texaco E&P Inc. | Gillespie, W., Texas A&M University | Yen, J., Texas A&M University",1997,"SPE","'statistical+model'"
"Corrosion Performance Of Epoxy-Coated Reinforcing Bars In A Bridge Substructure In Marine Environment","NACE-07286","conference-paper","Cui, Fushuang, Wiss, Janney, Elstner Associates, Inc. | Lawler, John, Wiss, Janney, Elstner Associates, Inc. | Krauss, Paul, Wiss, Janney, Elstner Associates, Inc.",2007,"NACE","'statistical+model'"
"Monitoring Naphthenic Acid Corrosion On-Line","NACE-07269","conference-paper","Paiva, G.J.M., Petrobras | Cobucci, J.C.S., Petrobras",2007,"NACE","'statistical+model'"
"Smart Metering: An Online Application of Data Validation and Reconciliation Approach","SPE-149908-MS","conference-paper","Haouche, Mohamed, Total E&P Qatar | Tessier, Adrien, Total EP Qatar | Deffous, Younes, Total EP Qatar | Authier, Jean-Francois, Total | Couput, Jean Paul, Total S.A. | Caulier, Renaud, Total | Vrielynck, Bruno, Belsim S.A",2012,"SPE","'statistical+model'"
"Critical Gas Saturation: Modeling and Sensitivity Studies","SPE-26662-MS","conference-paper","Li, Xuehai, U. of Southern California | Yortsos, Y.C., U. of Southern California",1993,"SPE","'statistical+model'"
"Solution Error Models: A New Approach for Coarse Grid History Matching","SPE-93268-MS","conference-paper","O&apos;Sullivan, A.E., Heriot Watt University | Christie, M.A., Heriot Watt University",2005,"SPE","'statistical+model'"
"Retrieving Information and Discovering Knowledge from Unstructured Data Using Big Data Mining Technique: Heavy Oil Fields Example","IPTC-17805-MS","conference-paper","Wu, Wenkuang, C&C Reservoirs Ltd. | Lu, Xiaoguang, C&C Reservoirs Ltd. | Cox, Ben, C&C Reservoirs Ltd. | Li, Guoqiang, C&C Reservoirs Ltd. | Lin, Lihua, C&C Reservoirs Ltd. | Yang, Qing, C&C Reservoirs Ltd.",2014,"IPTC","'statistical+model'"
"A Model of Canadian Oil and Gas Price Fluctuations","PETSOC-05-07-03","journal-paper","Morgan, M.D., University of Calgary",2005,"PETSOC","'statistical+model'"
"Approach To Modeling Corrosion Progression Of Epoxy Coated Rebar In Structures With Cracked Concrete","NACE-10128","conference-paper","Lau, Kingsley, Dept. of Civil and Environmental Engineering, University of South Florida | Sagüés, Alberto A., Dept. of Civil and Environmental Engineering, University of South Florida",2010,"NACE","'statistical+model'"
"Identification Of Activated (Therefore Potentially Conductive) Faults And Fractures Through Statistical Correlations In Production And Injection Rates And Coupled Flow-Geomechanical Modelling.","SPE-107164-MS","conference-paper","Heffer, Kes J., Heriot-Watt University | Zhang, Xing, V.I.P.S. Limited | Koutsabeloulis, Nick C., V.I.P.S. Limited | Main, Ian, The University of Edinburgh | Li, Lun,",2007,"SPE","'statistical+model'"
"Prediction of SAGD Performance Using Response Surface Correlations Developed by Experimental Design Techniques","PETSOC-2006-126","conference-paper","Vanegas P., J.W., University of Alberta | Cunha, L.B., University of Alberta",2006,"PETSOC","'statistical+model'"
"Remediating Platforms by Raising Topsides","SPE-0715-0034-JPT","journal-paper","Greeves, John, Versabar",2015,"SPE","'statistical+model'"
"Advances in Prediction of Stuck Pipe Using Multivariate Statistical Analysis","SPE-27529-MS","conference-paper","Biegler, M.W., Exxon Co. USA | Kuhn, G.R., Exxon Co. USA",1994,"SPE","'statistical+model'"
"Modeling World Oil Supply: Its Peak Production Rate and Time - Model Validation","SPE-133208-MS","conference-paper","Nashawi, Ibrahim Sami, Kuwait University | Malallah, Adel, Kuwait University | Al Bisharah, Mohammed Jammal, Kuwait Oil Company",2010,"SPE","'statistical+model'"
"A Multistage MCMC Method with Nonparametric Error Model for Efficient Uncertainty Quantification in History Matching","SPE-115911-MS","conference-paper","Ma, Xianlin, Texas A&M University | Datta-Gupta, Akhil, Texas A&M University | Efendiev, Yalchin, Texas A&M University",2008,"SPE","'statistical+model'"
"Effect of Natural Fracture Density on Production Variability of Individual Wells in the Tight Gas Nikanassin Formation","SPE-149222-MS","conference-paper","Gonzalez, Laureano, University of Calgary | Aguilera, Roberto, U. of Calgary",2011,"SPE","'statistical+model'"
"Data Integration And Analysis For Optimal Field Development","PETSOC-97-45","conference-paper","Fedenczuk, L., Gambit Consulting Ltd. | Hoffmann, K., Gambit Consulting Ltd.",1997,"PETSOC","'statistical+model'"
"Simulation of EOR Processes in Stochastically Generated Permeable Media","SPE-21237-PA","journal-paper","Waggoner, J.R., Sandia Natl. Laboratories | Castillo, J.L., U. of Texas | Lake, Larry W., U. of Texas",1992,"SPE","'statistical+model'"
"Impact of Heat Aging on Sediment Toxicity of Ester/Olefin-Based Drilling Fluids to Leptocheirus Plumulosus","SPE-94429-MS","conference-paper","Cano, Manuel Luis, Shell Chemical Co. | Rabke, Stephen, M-I SWACO | Candler, John E., M-I SWACO | Dorn, Philip B., Shell Global Solutions | Louallen, Jeff, Shell Global Solutions | Scott, Paul Daniel, Marathon Oil Co.",2005,"SPE","'statistical+model'"
"Prediction of SAGD Performance Using Response Surface Correlations Developed by Experimental Design Techniques","PETSOC-08-09-58","journal-paper","Vanegas Prada, J.W., University of Alberta | Cunha, L.B., University of Alberta",2008,"PETSOC","'statistical+model'"
"Modelling Of Drilling Rate For Canadian Offshore Well Data","PETSOC-89-06-04","journal-paper","Wee, W., Husky Oil Operations Ltd. | Kalogerakis, N., University of Calgary",1989,"PETSOC","'statistical+model'"
"Fracture Detection And Evaluation Using New Wireline Methods","ARMA-85-0227-1","conference-paper","Plumb, Richard A., Schlumberger-Doll Research | Brie, Alain, Schlumberger-Doll Research | Hsu, Kai, Schlumberger-Doll Research",1985,"ARMA","'statistical+model'"
"Effectiveness of Different Hydraulic Fracturing Treatments in Low Permeability Reservoirs","SPE-4530-MS","conference-paper","Schrider, Leo A., USBM | Locke, C. David, USBM | Haynes, R. David, ICI America Inc.",1973,"SPE","'statistical+model'"
"A Statistical Risk Model to Estimate the Occurrence of SCC","NACE-04556","conference-paper","Youzwishen, Oliver, Cimarron Engineering Ltd. | Van Aelst, Audrey L.L., Cimarron Engineering Ltd.",2004,"NACE","'statistical+model'"
"The Role of Mechanistic Modeling in Corrosion Management Strategy for Buried Pipelines","NACE-2018-10952","conference-paper","Baeté, Christophe, Elsyca n.v.",2018,"NACE","'statistical+model'"
"An Experimental Damage Model For Predicting the Nonlinear Behavior of Rock","ISRM-10CONGRESS-2003-033","conference-paper","Chang, Soo-Ho, Korea Institute of Construction Technology | Lee, Chung-In, Seoul National University | Lee, Youn-Kyou, Kunsan National University",2003,"ISRM","'statistical+model'"
"A Model for Small-Scale Permeability Measurement With Applications to Reservoir Characterization","SPE-20265-MS","conference-paper","Jensen, J.L., Heriot-Watt U.",1990,"SPE","'statistical+model'"
"Production Response in the Denver-Julesburg Basin","SPE-0317-0059-JPT","journal-paper","Carpenter, Chris, JPT Technology Editor",2017,"SPE","'statistical+model'"
"Physical and Numerical Simulations of Steamflooding in a Medium Crude Oil Reservoir, Lake Maracaibo, Venezuela","SPE-75131-MS","conference-paper","Ovalles, Cesar, PDVSA Intevep | Angel, Rico, PDVSA Intevep | Perez-Perez, Alfredo, PDVSA Intevep | Hernandez, Miguel, PDVSA Intevep | Guzman, Nora, PDVSA Intevep | Anselmi, Lorenzo, PDVSA Intevep | Manrique, Eduardo, PDVSA Intevep",2002,"SPE","'statistical+model'"
"Wave Forces: Data Analysis and Engineering Calculation Methods","OTC-1008-MS","conference-paper","Aagaard, P.M., Chevron Oil Field Research Co. | Dean, R.G., U. of Florida",1969,"OTC","'statistical+model'"
"A Multi-Domain Approach to Understanding Microseismic Data in a Tight Gas Play","SPE-143975-MS","conference-paper","Cherian, Bilu Verghis, Schlumberger | Villalobos, Jeffrey Michael, EnCana Oil & Gas Co. Ltd. | Cooley, Raymond Duke, EnCana Oil & Gas USA Inc. | Panjaitan, Maraden Luigie, Schlumberger Well Services",2011,"SPE","'statistical+model'"
"Statistical Secondary Recovery Model","SPE-26978-PA","journal-paper","Barbieri, Roberto R., Amoco Argentina Oil Co.",1996,"SPE","'statistical+model'"
"Analysis And Prediction of Slow Landslide Evolutions By Using Automatic Displacement Monitoring Systems","ISRM-10CONGRESS-2003-186","conference-paper","Lucia, Simeoni, Dipartimento di Ingegneria Meccanica e Strutturale - Universita di Trento | Tommaso, Proietti, Dipartimento di Scienze Statistiche - Universita di Udine | Luigi, Mongiovi, Dipartimento di Scienze Statistiche - Universita di Udine",2003,"ISRM","'statistical+model'"
"Forecasting And Effective TBM Performances In a Rapid Excavation of a Tunnel In Italy","ISRM-7CONGRESS-1991-200","conference-paper","Innaurato, N., Polytechnic of Turin | Mancini, A., Polytechnic of Turin | Rondena, E., ENEL-DSR-CRIS, Milan | Zaninetti, A., ENEL-DSR-CRIS, Milan",1991,"ISRM","'statistical+model'"
"Use of a Variable Shape Distribution (VSD) Model to Populate Reservoir Properties in Tight Fractured Reservoirs for Numerical 3D Modeling","SPE-167290-MS","conference-paper","Aguilera, Roberto, University of Calgary | Vargas, John Ramirez, University of Calgary",2013,"SPE","'statistical+model'"
"Quantification of Prediction Uncertainty: What Does It Mean and How Does It Evolve with History Matching","SPE-173197-MS","conference-paper","Likanapaisal, Pipat, Stanford University, now with ConocoPhillips1 | Tchelepi, Hamdi A., Stanford University",2015,"SPE","'statistical+model'"
"Variability In Rock Strength From Ultrasonic Testing","ARMA-86-0164","conference-paper","Pitt, John M., | Moosa, Shahzad,",1986,"ARMA","'statistical+model'"
"A Statistical Study of Relationships Between Rock Properties","ARMA-67-0161","conference-paper","Mutmansky, Jan M., The Pennsylvania State University | Singh, Madan M., IIT Research Institute",1967,"ARMA","'statistical+model'"
"Novel Approach to Predict Potentiality of Enhanced Oil Recovery","SPE-99261-MS","conference-paper","Hou, Jian, China U. of Petroleum | Wenfen, Huang, Imperial College",2006,"SPE","'statistical+model'"
"Stress Corrosion Cracking Prediction Model","NACE-04189","conference-paper","Beavers, John A., CC Technologies | Harper, William V., CC Technologies | McGregor, Richard, Great Lakes Gas Transmission",2004,"NACE","'statistical+model'"
"Application of Seismic Data and Sequence Stratigraphy for Constraining a Stochastic Model of Calcite Cementation","SPE-35487-MS","conference-paper","Bakke, N.E., Norwegian University of Science and Technology | Ertresvag, E.T., Norwegian University of Science and Technology | Naess, A., Statoil | MacDonald, A.C., Statoil | Falt, L.M., Statoil",1996,"SPE","'statistical+model'"
"Some Aspects Of Extreme Wave Prediction Related To Climatic Variations","OTC-3278-MS","conference-paper","Resio, Donald T., U.S. Army Engineer Waterways Experiment Station",1978,"OTC","'statistical+model'"
"Study on the Effect of Pore Blocking Mechanisms on Formation Damage","SPE-16233-MS","conference-paper","Wojtanowicz, A.K., Louisiana State U. | Krilov, Z., INA Naftaplin | Langlinais, J.P., Louisiana State U.",1987,"SPE","'statistical+model'"
"Observation, Characterization And Modeling of Fracture Initiation In Rock","ARMA-09-063","conference-paper","Jasarevic, H., University of Illinois | Chudnovsky, A., University of Illinois | Dudley, J.W., Shell Canada Limited | Wong, G.K., Shell Exploration and Production Company",2009,"ARMA","'statistical+model'"
"The Development Of Rational Damage Criteria For Low-Rise Structures Subjected To Blasting Vibrations","ARMA-77-0003","conference-paper","Medearis, Kenneth, Kenneth Medearis Associates",1977,"ARMA","'statistical+model'"
"Marine Structural Integrity Subject to Mechano-Electrochemical Induced Corrosion","NACE-2017-9656","conference-paper","Wang, Y., University of Southampton | Downes, J., University of Southampton | Wharton, J. A., University of Southampton | Shenoi, R. A., University of Southampton",2017,"NACE","'statistical+model'"
"Some Fundamental Aspects of the Electrochemical Noise Generated during Pitting of A516-70 Carbon Steel","NACE-98389","conference-paper","Luo, Jingli, University of Alberta | Yang, M.Z., University of Alberta | Wilmott, Martyn John, Nova Research & Technology Corp.",1998,"NACE","'statistical+model'"
"Use of Statistical Dispersion Model to Study Polymer Clogging in Sandstone Samples","SPE-35473-MS","conference-paper","Ates, H., The University of Tulsa | Kasap, E., The University of Tulsa | Tomutsa, L., BDM-OK Inc./NIPER | Gao, H.W., BDM-OK Inc./NIPER",1996,"SPE","'statistical+model'"
"Necessity to use novae criteria for prediction of oil fields and gas occurrence in the Perm region (Russian)","OIJ-2018-05-040-043-RU","journal-paper","Putilov, I. S., PermNIPIneft Branch of LUKOIL Engineering LLC in Perm, RF, Perm | Galkin, V. I., Perm National Research Polytechnic University, RF, Perm | Pyatunina, E. V., LUKOUIL-PERM LLC, RF, Perm",2018,"OIJ","'statistical+model'"
"Petrophysical Properties Estimation In a Crosswell Study Integrated With Statistical Rock Physics","SEG-2009-1805","conference-paper","Grana, Dario, Eni E&P | Rossa, Ernesto Della, Eni E&P | D&apos;Agosto, Claudio, Eni E&P",2009,"SEG","'statistical+model'"
"Rigorous and Unbiased Electrical Submersible Pump System Performance Analysis Using Survival Analysis","SPE-96722-MS","conference-paper","Bailey, William John, Schlumberger | Weir, Iain S., University of West of England | Couet, Benoit, Schlumberger | Hogan, James R., Schlumberger WCP",2005,"SPE","'statistical+model'"
"A Model For Evaluating The Impact Of Federal Policy On Offshore Oil And Gas Recovery","OTC-3653-MS","conference-paper","Brashear, J.P., Lewin and Associates, Inc. | Morra, F.P., Lewin and Associates, Inc. | Murphy, F.H., Department of Energy | Ciliano, R.P., Lewin and Associates, Inc. | Hery, W.J., Mathtech, Inc.",1979,"OTC","'statistical+model'"
"Early Quantification of Uncertainty in the Estimation of Oil-in-Place in a Turbidite Reservoir","SPE-26490-MS","conference-paper","Norris, R.J., Elf Aquitaine | Massonnat, G.J., Elf Aquitaine | Alabert, F.G., Elf Aquitaine",1993,"SPE","'statistical+model'"
"Application of Statistical Analysis on Vertically Variable Azimuthal Anisotropy: Case Study from a Carbonate Field Offshore Abu Dhabi, UAE","IPTC-17267-MS","conference-paper","Nakayama, Shotaro, ADMA-OPCO | Belaid, Kamal, ADMA-OPCO",2014,"IPTC","'statistical+model'"
"Simultaneous Relationship Between Mechanical Properties And Index Tests Of Intact Rocks","ISRM-ARMS5-2008-048","conference-paper","Noorani, R., Mining Engineering Department | Ghazvinian, A., Mining Engineering Department",2008,"ISRM","'statistical+model'"
"Estimation of Short Crack Growth Rate on PWSCC of Mill Annealed Alloy 600","NACE-00213","conference-paper","Kamaya, Masayuki, Institute of Nuclear Safety Systems Inc. | Totsuka, Nobuo, Institute of Nuclear Safety Systems Inc. | Sakai, Shunji, Institute of Nuclear Safety Systems Inc.",2000,"NACE","'statistical+model'"
"Model-Based Uncertainty Quantification And Seismic Information Value","SEG-2007-0071","conference-paper","Gibson, Richard, Texas A&M University | Bickel, J. Eric, Texas A&M University | MacVay, Duane, Texas A&M University | Pickering, Stephen, WesternGeco",2007,"SEG","'statistical+model'"
"Transport And Mechanical Properties of Granitic Rock As Influenced By the Geometry of Its Fissure And Crack Network","ISRM-EUROCK-1993-129","conference-paper","Rosa, Rui Namorado, Departamento de Fisica, Universidade de Evora",1993,"ISRM","'statistical+model'"
"Statistical Characterization of Metal-Contaminated Fills","SPE-38307-MS","conference-paper","Patzek, Tad W., University of California | Sullivan, Patrick J., Forensic Management Associates",1997,"SPE","'statistical+model'"
"Improved Estimates of Source Depths From Fractal Magnetization Model","SEG-2005-0667","conference-paper","Lawal, K.M., Department of Physics, Ahmadu Bello University | Ojo, S.B., Department of Physics, Ahmadu Bello University | Umego, M.N., Department of Physics, Ahmadu Bello University",2005,"SEG","'statistical+model'"
"A Hydromechanical Representation of Rock Fractures","ARMA-91-1165","conference-paper","Piggott, Andrew R., Dowell Schlumberger Incorporated | Elsworth, Derek, Pennsylvania State University",1991,"ARMA","'statistical+model'"
"Modelling of Radial Water/Oil Displacement Processes In Water-wet Porous Media: Part II. The Capillary Regime","PETSOC-99-13-51","journal-paper","Agharazi-Dormani, N., University of Ottawa | Hornof, V., University of Ottawa | Neale, G.H., University of Ottawa",1999,"PETSOC","'statistical+model'"
"Imposing Multiple Seismic-Inversion Constraints on Reservoir Simulation Models","SPE-110771-MS","conference-paper","Kalla, Subhash, | White, Christopher David, Louisiana State University | Gunning, James, Csiro Petroleum | Glinsky, Michael, BHP Petroleum",2007,"SPE","'statistical+model'"
"Tracking Stuck Pipe Probability While Drilling","SPE-27528-MS","conference-paper","Howard, J.A., | Glover, S.B.,",1994,"SPE","'statistical+model'"
"A Comprehensive Investigation of WASP Application in Heavy Oil Using Response Surface Methodology","SPE-172878-MS","conference-paper","Am, Suranto, Sejong University-Korea | Bae, Wisup, Sejong University-Korea | Permadi, Asep K, Bandung Inst. of Tech. | Park, Yunsun, Myungi Unuversity | Lasahido, Mohamad Rivai, SKK Migas | Dang, Son Thanh, Sejong University | Naser, Madi Abdullah, Sejong University",2014,"SPE","'statistical+model'"
"Survival Analysis: The Statistically Rigorous Method for Analyzing Electrical Submersible Pump System Performance","SPE-96722-PA","journal-paper","Bailey, William J., Schlumberger | Weir-Jones, Iain, Weir-Jones Engrg Consult Ltd. | Couet, Benoit, Schlumberger | Hogan, James R., Schlumberger WCP",2006,"SPE","'statistical+model'"
"Analysis and Comparison of Decline Models: A Field Case Study for the Intercampo Oil Field, Venezuela","SPE-106440-PA","journal-paper","Dou, Hong&apos;en, Research Inst. Petr. Expl/Dev | Chen, Changchun, RIPED, PetroChina | Chang, Yu Wen, Research Inst. Petr. Expl/Dev | Fang, Yanjun, Daqing Oilfield E&D Research Inst. | Chen, Xinbin, RIPED, PetroChina | Cai, Wenxin, CNODC,CNPC",2009,"SPE","'statistical+model'"
"From Seismic to Reservoir Properties With Geostatistical Inversion","SPE-57476-PA","journal-paper","Lamy, Philippe, Geoscience Research Centre Elf Exploration U.K. | Swaby, P.A., Geoscience Research Centre Elf Exploration U.K. | Rowbotham, P.S., Geoscience Research Centre Elf Exploration U.K. | Dubrule, Olivier, CSTJF Elf E&P | Haas, A., CSTJF Elf E&P",1999,"SPE","'statistical+model'"
"Modeling of Gas Rates Through 1-in., Nitrogen-Charged Gas-Lift Valves","SPE-24839-MS","conference-paper","Acuna, H.G., Exxon Production Research Co. | Schmidt, Z.X., U. of Tulsa | Doty, D.R., U. of Tulsa",1992,"SPE","'statistical+model'"
"An Application of Geostatistics and Fractal Geometry for Reservoir Characterization","SPE-20257-PA","journal-paper","Aasum, Yngve, U. of Tulsa | Kelkar, Mohan G., U. of Tulsa | Gupta, Surendra P., Amoco Production Co.",1991,"SPE","'statistical+model'"
"Stochastic Modeling (includes associated papers 21255 and 21299 )","SPE-20321-PA","journal-paper","Haldorsen, Helge H., Norsk Hydro A/S | Damsleth, Elvind, Norsk Hydro A/S",1990,"SPE","'statistical+model'"
"Sand Production Prediction","SPE-29331-PA","journal-paper","Moore, W.R., BJ Services Co.",1994,"SPE","'statistical+model'"
"Two-Phase Relative Permeability Prediction: A Comparison of the Modified Brooks-Corey Methodology with a New Carman-Kozeny Based Flow Formulation","SPE-101150-MS","conference-paper","Behrenbruch, Peter, U. of Adelaide | Goda, Hussam Mohammed,",2006,"SPE","'statistical+model'"
"Predicting Sand Production in U.S. Gulf Coast Gas Wells Producing Free Water","SPE-17147-PA","journal-paper","Ghalambor, Ali, U. of Southwestern Louisiana | Hayatdavoudi, Asadoliah, U. of Southwestern Louisiana | Alcocer, Carlos F., U. of Southwestern Louisiana | Koliba, Randy J., Unocal Corp.",1989,"SPE","'statistical+model'"
"A Review of Permeability-Prediction Methods for Carbonate Reservoirs Using Well-Log Data","SPE-87824-PA","journal-paper","Babadagli, T., U. of Alberta | Al-Salmi, S., Halliburton",2004,"SPE","'statistical+model'"
"Integrated Fractured Reservoir Characterization: A Case Study in a North Africa Field","SPE-79105-PA","journal-paper","Gauthier, B.D.M., TotalFinaElf | Garcia, M., FSS Intl. | Daniel, J.-M., IFP",2002,"SPE","'statistical+model'"
"Bayesian Analysis of Earthquake Seismology Models Under Uncertainty","ARMA-2013-590","conference-paper","Cruz-Jimenez, H., King Abdullah University of Science and Technology (KAUST) | Mai, P.M., King Abdullah University of Science and Technology (KAUST) | Prudencio, E.E., Institute for Computational Engineering and Sciences (ICES) and The University of Texas at Austin",2013,"ARMA","'statistical+model'"
"Sparse Spectrum Model of the Sea Surface Elevations","ISOPE-I-12-497","conference-paper","Charnotskii, Mikhail, Zel Technologies",2012,"ISOPE","'statistical+model'"
"Statistical Analysis of Wear Rate of Phosphate-Grinding Mill, November 2004","NACE-04111072","journal-paper","Tao, D., | Chen, G.L., | Parekh, B.K.,",2004,"NACE","'statistical+model'"
"Wave Climate In the Northeast of Taiwan","ISOPE-I-05-254","conference-paper","Yima, John Z., Department of Harbour & River Engineering, National Taiwan Ocean University | Chou, Chung-Ren, Department of Harbour & River Engineering, National Taiwan Ocean University | Huang, Wei-Po, Dept. of Hydraulic Engineering, Sinotech",2005,"ISOPE","'statistical+model'"
"Model Selection for Error Generalization in History Matching","SPE-190778-MS","conference-paper","Nezhad Karim Nobakht, Behzad, Heriot-Watt University | Christie, Mike, Heriot-Watt University | Demyanov, Vasily, Heriot-Watt University",2018,"SPE","'statistical+model'"
"Theory of Petroleum Engineering Education: Big Bounce, Big Crunch, or Big Freeze?","SPE-174742-MS","conference-paper","Plaksina, Tatyana, Texas A&M University | Gildin, Eduardo, Texas A&M University",2015,"SPE","'statistical+model'"
"The time delay exploding reflector method: An efficient approach to scenario testing and WEMVA","SEG-2016-13954361","conference-paper","Roberts, Mark, Waveseis",2016,"SEG","'statistical+model'"
"Understanding the structure, extent, and potential source rocks of the syn-rift in Madagascar: Integrating potential field and tectono-thermal geohistory modeling into seismic interpretation","SEG-2016-13954793","conference-paper","Winter, Felicia, TGS | Tibocha, Erika, TGS | Rutkowska, Honorata, TGS | Birch-Hawkins, Alex, TGS | Dirkx, Roel, TGS",2016,"SEG","'statistical+model'"
"Video:                  Theory of Petroleum Engineering Education: Big Bounce, Big Crunch, or Big Freeze?","SPE-174742-PT","presentation","Plaksina, Tatyana, Texas A&M University | Gildin, Eduardo, Texas A&M University",2015,"SPE","'statistical+model'"
"Bounded-region wavelet spectrum: A new tool for depth estimation of gravity and magnetic data","SEG-2018-2998315","conference-paper","Fedi, Maurizio, Università di Napoli, Department of Earth, Environment and Resource Science, Largo san Marcellino 10, 80138 Napoli, Italy | Mastro, Simona, Università di Napoli, Department of Earth, Environment and Resource Science, Largo san Marcellino 10, 80138 Napoli, Italy",2018,"SEG","'statistical+model'"
"Automatic S-wave picking based on time-frequency analysis for passive seismic applications","SEG-2016-13962843","conference-paper","Karastathis, Vassilios, National Observatory of Athens | Aspiotis, Theodoros, National Observatory of Athens | Tselentis, Akis, National Observatory of Athens | Russill, Nick, Landtech S. A.",2016,"SEG","'statistical+model'"
"Statistical Analysis of Generational Effect on Marcellus Well Completions Using Bottomhole Gauge Data","SPE-191785-18ERM-MS","conference-paper","Ayers, Kimberly, Ayers Petroleum Consulting LLC | Jacot, Henry, HFrac Consulting Services LLC | Ayers, Alivia, Ayers Petroleum Consulting LLC",2018,"SPE","'statistical+model'"
"Identifying Analogue Fields in PCP Applications Using Classification Trees","SPE-190933-MS","conference-paper","Sheldon, John, C-FER Technologies | Alhanati, Francisco, C-FER Technologies | Skoczylas, Paul, C-FER Technologies",2018,"SPE","'statistical+model'"
"Simultaneous History Matching for Multiple Different Oil Sands Reservoir Models: Case Study of Hangingstone Demo Area","SPE-174457-MS","conference-paper","Kato, Kodai, Japan Canada Oil Sands Limited | Doan, Luong T., Japan Canada Oil Sands Limited",2015,"SPE","'statistical+model'"
"Use of Run-Life Measures in Estimating Artificial Lift System Reliability","SPE-190962-MS","conference-paper","Skoczylas, Paul, C-FER Technologies | Alhanati, Francisco, C-FER Technologies | Sheldon, John, C-FER Technologies | Trevisan, Francisco,",2018,"SPE","'statistical+model'"
"Observations in the Loss of Well Productivity with High Solid/Liquid Ratios During Frac Jobs","SPE-185677-MS","conference-paper","Gao, Song, University of Southern California | Ershaghi, Iraj, University of Southern California",2017,"SPE","'statistical+model'"
"A Spirit of Change Sweeps the Denver-Julesberg Basin: Lowering $/BOE Using A Novel Completion Strategy","SPE-181457-MS","conference-paper","Owens, Matt, Extraction Oil & Gas | Silva, Jesse, Extraction Oil & Gas | Volkmar, Matt, Extraction Oil & Gas | Poppel, Ben, Liberty Oilfield Services | Siegel, Joel, Liberty Oilfield Services | Losacano, Tony, Liberty Oilfield Services | Weijers, Leen, Liberty Oilfield Services",2016,"SPE","'statistical+model'"
"A Hybrid Data-Driven and Knowledge-Driven Methodology for Estimating the Effect of Completion Parameters on the Cumulative Production of Horizontal Wells","SPE-191446-MS","conference-paper","Guevara, Jorge, IBM Research | Zadrozny, Bianca, IBM Research | Buoro, Alvaro, IBM Research | Lu, Ligang, Shell Exploration and Production Inc | Tolle, John, Shell Exploration and Production Inc | Limbeck, Jan, Shell Exploration and Production Inc | Wu, Mingqi, Shell Exploration and Production Inc | Hohl, Defletf, Shell Exploration and Production Inc",2018,"SPE","'statistical+model'"
"Performance test of the Seismogenic index model for forecasting magnitude distributions of fluid-injection-induced seismicity","SEG-2016-13958126","conference-paper","Dinske, Carsten, Freie Universität Berlin | Shapiro, Serge, Freie Universität Berlin",2016,"SEG","'statistical+model'"
"A Novel Approach to Reliability Qualification Testing: Key Constituent in Successful Development of Electrohydraulic Flow Control Device","OTC-28035-MS","conference-paper","Balasubramanian, Aswin, Halliburton | Gissler, Bob, Halliburton | Shrivastava, Pankaj, Halliburton | Saldanha, Savio, Halliburton",2017,"OTC","'statistical+model'"
"Advanced Streaming Data Cleansing","SPE-173415-MS","conference-paper","Deshpande, Alisha, University of Southern California | Dong, Yining, University of Southern California | Li, Gang, University of Southern California | Zheng, Yingying, | Qin, Si-Zhao (Joe), University of Southern California | Brenskelle, Lisa A., Chevron U.S.A. Inc.",2015,"SPE","'statistical+model'"
"Re-Designing from Scratch and Defending Offset Wells: Case Study of a Six-Well Bakken Zipper Project, McKenzie County, ND","SPE-184851-MS","conference-paper","Bommer, Peter, Abraxas Petroleum Corporation | Bayne, Marc, Abraxas Petroleum Corporation | Mayerhofer, Michael, Liberty Oilfield Services | Machovoe, Mike, Liberty Oilfield Services | Staron, Maciej, PetraNova Engineering Corp.",2017,"SPE","'statistical+model'"
"The Impact of Petrophysical and Completion Parameters on Production in the Denver-Julesburg Basin","SPE-180217-MS","conference-paper","Miller, Fred, Carrizo Oil & Gas, Now with Navigation Petroleum | Payne, Jon, Eureka Geological Consulting, Formerly with Liberty Resources | Melcher, Howard, Liberty Oilfield Services | Reagan, Jim, Liberty Oilfield Services | Weijers, Leen, Liberty Oilfield Services",2016,"SPE","'statistical+model'"
"Mining the Bakken: Driving Cluster Efficiency Higher Using Particulate Diverters","SPE-184828-MS","conference-paper","Weddle, Paul, Liberty Resources | Griffin, Larry, Liberty Resources | Pearson, C. Mark, Liberty Resources",2017,"SPE","'statistical+model'"
"Horizontal Shale Well EUR Determination Integrating Geology, Machine Learning, Pattern Recognition and MultiVariate Statistics Focused on the Permian Basin","SPE-187494-MS","conference-paper","Gaurav, Abhishek, Texas Standard Oil LLC",2017,"SPE","'statistical+model'"
