"book_title","paper_id","dc_type","authors","year","source","keyword"
"Harnessing the Power of Type-2 Fuzzy Logic System to Achieve Improved Permeability Prediction Accuracy in a Hybrid Setting","SPE-182745-MS","conference-paper","Olatunji, S. O., College of Computer Science & IT, University of Dammam | Selamat, Ali, Faculty of Computing, Universiti Teknologi Malaysia | Azeez, Abdur Raheem Abdul, Department of Petroleum Engineering, King Fahd University of Petroleum and Minerals",2016,"SPE","'computational+intelligence'"
"Guest Editorial: How Artificial Intelligence Will Benefit Drilling","SPE-0518-0014-JPT","journal-paper","Nunoo, Nii Ahele, National Oilwell Varco",2018,"SPE","'computational+intelligence'"
"Prediction of Sand Production from Oil and Gas Reservoirs in the Niger Delta Using Support Vector Machines SVMs: A Binary Classification Approach","SPE-189118-MS","conference-paper","Olatunji, Oladipo O., University of Ibadan | Micheal, Obolo, University of Ibadan",2017,"SPE","'computational+intelligence'"
"Controlling Oil Production in Smart Wells by MPC Strategy With Reinforcement Learning","SPE-139299-MS","conference-paper","Talavera, Alvaro Gustavo, | Tupac, Yvan Jesus, San Pablo Catholic University | Vellasco, Marley Maria Bernardes Rebuzzi, Pontificia U Catolica",2010,"SPE","'computational+intelligence'"
"Prediction of Rate of Penetration of Deep and Tight Formation Using Support Vector Machine","SPE-192316-MS","conference-paper","S, Abdulmalek Ahmed, King Fahd University of Petroleum & Minerals | Elkatatny, Salaheldin, King Fahd University of Petroleum & Minerals | Abdulraheem, Abdulazeez, King Fahd University of Petroleum & Minerals | Mahmoud, Mohammed, King Fahd University of Petroleum & Minerals | Ali, Abdulwahab Z., King Fahd University of Petroleum & Minerals | Mohamed, I. M., Advantek Waste Management Services",2018,"SPE","'computational+intelligence'"
"Transforming Data into Knowledge Using Data Mining Techniques: Application in Excess Water Production Problem Diagnosis in Oil Wells","SPE-133929-MS","conference-paper","Rabiei, Minou, Curtin U. of Technology | Gupta, Ritu, Curtin Uni. of Tech | Cheong, Yaw Peng, CSIRO | Sanchez Soto, Gerardo Alonso, CSIRO",2010,"SPE","'computational+intelligence'"
"CiSoft and Smart Oilfield Technologies","SPE-181068-MS","conference-paper","Ershaghi, Iraj, University of Southern California | Paul, Donald, University of Southern California | Hauser, Mike, Consultants | Crompton, Jim, Consultants | Sankur, Vega, Consultants",2016,"SPE","'computational+intelligence'"
"High-Temperature Solvent Injection for Heavy-Oil Recovery From Oil Sands: Determination of Optimal Application Conditions Through Genetic Algorithm","SPE-183638-PA","journal-paper","Leyva-Gomez, Hector, University of Alberta | Babadagli, Tayfun, University of Alberta",2017,"SPE","'computational+intelligence'"
"Data Ethics in Oil and Gas Operations","SPE-190117-MS","conference-paper","Ershaghi, Iraj, University of Southern California | Ershaghi, Milad A., | Popa, Andrei, Chevron",2018,"SPE","'computational+intelligence'"
"Status of Data-Driven Methods and their Applications in Oil and Gas Industry","SPE-190812-MS","conference-paper","Balaji, Karthik, University of North Dakota | Rabiei, Minou, University of North Dakota | Suicmez, Vural, QRI Analytics | Canbaz, Celal Hakan, Schlumberger | Agharzeyva, Zinyat, Texas A & M University | Tek, Suleyman, University of the Incarnate Word | Bulut, Ummugul, Texas A&M University-San Antonio | Temizel, Cenk, Aera Energy LLC",2018,"SPE","'computational+intelligence'"
"Well-log lithology discrimination using elastic attributes only","SEG-2016-13966663","conference-paper","De Abreu, Elita, University of Houston | Castagna, John, University of Houston | Da Silva Praxedes, Eric, Petrobras",2016,"SEG","'computational+intelligence'"
"An Intelligent Solution To Forecast Pressure Drop in a Vertical Well Having Multiphase Flow Using Functional Network Technique","SPE-195656-MS","conference-paper","Tariq, Zeeshan, King Fahd University of Petroleum & Minerals | Mahmoud, Mohamed, King Fahd University of Petroleum & Minerals | Abdulraheem, Abdulazeez, King Fahd University of Petroleum & Minerals | Al-Shehri, Dhafer, King Fahd University of Petroleum & Minerals | Khan, Muhammad Rasheed, King Fahd University of Petroleum & Minerals | Janjua, Aneeq Nasir, King Fahd University of Petroleum & Minerals",2018,"SPE","'computational+intelligence'"
"A Functional Networks Softsensor for Flowing Bottomhole Pressures and Temperatures in Multiphase Production Wells","SPE-167881-MS","conference-paper","Bello, Oladele, Baker Hughes Incorporated | Asafa, Tesleem, Inter-University Micro-Electronic Center",2014,"SPE","'computational+intelligence'"
"New Approach to Predict Fracture Pressure Using Functional Networks","SPE-192317-MS","conference-paper","S, Abdulmalek Ahmed, King Fahd University of Petroleum & Minerals | Elkatatny, Salaheldin, King Fahd University of Petroleum & Minerals | Abdulraheem, Abdulazeez, King Fahd University of Petroleum & Minerals | Mahmoud, Mohammed, King Fahd University of Petroleum & Minerals | Ali, Abdulwahab Z., King Fahd University of Petroleum & Minerals | Mohamed, I. M., Advantek Waste Management Services",2018,"SPE","'computational+intelligence'"
"Constrained AVO inversion using genetic algorithm and FDR-PSO method and the estimation of gas-hydrate and free-gas in Mahanadi offshore Basin, India","SEG-2017-17779727","conference-paper","Arun, K P, CSIR-National Geophysical Research Institute | Agarwal, Aayush, Indian School of MInes | Sain, Kalachand, CSIR-National Geophysical Research Institute",2017,"SEG","'computational+intelligence'"
"Prediction of Lost Circulation Using Virtual Intelligence in One of Iranian Oilfields","SPE-136992-MS","conference-paper","Moazzeni, A.R., Islamic Azad University - Omidieh Branch | Nabaei, M., Islamic Azad University - Omidieh Branch | Jegarluei, S. Ghadami, Islamic Azad University - Omidieh Branch",2010,"SPE","'computational+intelligence'"
"Development Of An Intelligent Systems Approach For Restimulation Candidate Selection","SPE-59767-MS","conference-paper","Mohaghegh, Shahab, West Virginia University | Reeves, Scott, Advanced Resources International | Hill, David, Gas Research Institute",2000,"SPE","'computational+intelligence'"
"Artificial Intelligence Application in Reservoir Characterization and Modeling: Whitening the Black Box","SPE-155413-MS","conference-paper","Anifowose, Fatai Adesina, King Fahd University of Petroleum and Minerals",2011,"SPE","'computational+intelligence'"
"Bridging the Gap Between Deterministic and Probabilistic Uncertainty Quantification Using Advanced Proxy Based Methods","SPE-173301-MS","conference-paper","Goodwin, N., Essence Products and Services Ltd.",2015,"SPE","'computational+intelligence'"
"Artificial Immune Based Self Organizing Maps For Seismic Facies Analysis","SEG-2011-1739","conference-paper","Saraswat, Puneet, Indian hool of Mines | Sen, Mrinal K., University of Texas at Austin",2011,"SEG","'computational+intelligence'"
"EMD-HHT Based Structural Performance Assessment of an Offshore Platform","ISOPE-I-12-632","conference-paper","Wang, Shuqing, Ocean University of China | Liu, Jianlei, Ocean University of China | Li, Yingchao, Ocean University of China",2012,"ISOPE","'computational+intelligence'"
"Extrapolation of Log Properties By Integrating Fuzzy-self Organizing Maps And Local Linear Modeling","SEG-2009-1915","conference-paper","Eftekharifar, Mehdi, University of Houston",2009,"SEG","'computational+intelligence'"
"Assessment Of De-Spiking Algorithms Applied To Lwd Data","SPWLA-2006-ZZZ","conference-paper","Chen, Dingding, Halliburton Energy Services | Quirein, John A., Halliburton Energy Services | Smith, Harry D. Jr., Halliburton Energy Services | Grable, Jeffery L., Halliburton Energy Services",2006,"SPWLA","'computational+intelligence'"
"Using Neural Networks for Determining Hydrocarbons Presence From Well Logs: A Case Study for Alagoas Basin","SPE-153446-MS","conference-paper","Fernandes, Mateus, Petrobras",2012,"SPE","'computational+intelligence'"
"Application of Artificial Intelligence on Black Shale Lithofacies Prediction in Marcellus Shale, Appalachian Basin","URTEC-1935021-MS","conference-paper","Wang, Guochang, University of Chinese Academy of Sciences | Ju, Yiwen, University of Chinese Academy of Sciences | Carr, Timothy R., West Virginia University | Li, Chaofeng, University of Chinese Academy of Sciences | Cheng, Guojian, Xi’an Shiyou University",2014,"URTEC","'computational+intelligence'"
"An Intelligent System To Detect Drilling Problems Through Drilled-Cuttings-Return Analysis","SPE-128916-MS","conference-paper","Marana, A.N., São Paulo State University | Papa, J.P., São Paulo State University | Ferreira, Marcus V.D., PETROBRAS | Miura, Kazuo, PETROBRAS | Torres, Francisco Assis Cavalcante, PETROBRAS",2010,"SPE","'computational+intelligence'"
"Improved Permeability Prediction From Seismic and Log Data using Artificial Intelligence Techniques","SPE-164465-MS","conference-paper","Anifowose, Fatai A., King Fahd University of Petr. & Min. | Abdulraheem, Abdulazeez, King Fahd University of Petr. & Min. | Al-Shuhail, Abdullatif A., King Fahd University of Petr. & Min. | Schmitt, Denis P., Saudi Aramco",2013,"SPE","'computational+intelligence'"
"Support Vector Machines Framework for Predicting the PVT Properties of Crude Oil Systems","SPE-105698-MS","conference-paper","El-Sebakhy, Emad Ahmed, King Fahd University of Petroleum & Minerals | Sheltami, Tarek, | Al-Bokhitan, Said Y., SABIC | Shaaban, Yasser, | Raharja, Putu D., KFUPM | Khaeruzzaman, Yaman, KFUPM",2007,"SPE","'computational+intelligence'"
"Cuttings-Transport Modeling–Part 1: Specification of Benchmark Parameters With a Norwegian-Continental-Shelf Perspective","SPE-180007-PA","journal-paper","Busch, Alexander, Norwegian University of Science and Technology | Islam, Aminul, Statoil | Martins, Dwayne W., Neptune Energy Norge AS | Iversen, Fionn P., International Research Institute of Stavanger | Khatibi, Milad, University of Stavanger | Johansen, Stein T., SINTEF Materials and Chemistry and Norwegian University of Science and Technology | Time, Rune W., University of Stavanger | Meese, Ernst A., SINTEF Materials and Chemistry",2018,"SPE","'computational+intelligence'"
"Fact-Based Re-Frac Candidate Selection and Design in Shale - A Case Study in Application of Data Analytics","URTEC-2433427-MS","conference-paper","Mohaghegh, Shahab D., Intelligent Solutions, Inc. & West Virginia University",2016,"URTEC","'computational+intelligence'"
"Hydraulic Unit Estimation From Predicted Permeability and Porosity Using Artificial Intelligence Techniques","SPE-164747-MS","conference-paper","Shujath Ali, Syed, KFUPM | Hossain, M. Enamul, KFUPM | Hassan, Md. Rafiul, KFUPM | Abdulraheem, Abdulazeez, KFUPM",2013,"SPE","'computational+intelligence'"
"Modeling And Assessment of the Underwater Acoustic Channel For Submerged End-Users Positioning Information Transmission And Applications","ISOPE-I-06-220","conference-paper","Xiros, N.I., School of Naval Architecture and Marine Engineering, National Technical University of Athens. | Belibassakis, K.A., School of Naval Architecture and Marine Engineering, National Technical University of Athens. | Athanassoulis, G.A., School of Naval Architecture and Marine Engineering, National Technical University of Athens.",2006,"ISOPE","'computational+intelligence'"
"Introduction of an Objective Matrix Coding Method for Rock Engineering Systems Through Self Organising Maps","ISRM-13CONGRESS-2015-374","conference-paper","Ferentinou, M., University of KwaZulu Natal | Sakellariou, M., National Technical University of Athens",2015,"ISRM","'computational+intelligence'"
"Nonproductive Time Reduction Through a Deep-Rig Time Analysis: Case Study","SPE-142799-MS","conference-paper","Moazzeni, Ali Reza, IAUO | Nabaei, Mohammad, Islamic Azad University - Omidieh Branch | Ghadami, Saeed, Islamic Azad University-Omidieh",2011,"SPE","'computational+intelligence'"
"Developing a Robust Structural Health Monitoring Method For Offshore Jacket Platform Using Modified AIS Algorithm","ISOPE-I-11-110","conference-paper","Mojtahedi, Alireza, Department of naval architecture and ocean engineering, Osaka University | Lotfollahi Yaghin, Mohammad Ali, Department of Civil Engineering, University of Tabriz | abbasidoust, Farshid, Department of Mechanical Engineering, University of Tabriz | Ettefagh, Mir Mohammad, Department of Mechanical Engineering, University of Tabriz",2011,"ISOPE","'computational+intelligence'"
"Machine Learning Derived Correlation to Determine Water Saturation in Complex Lithologies","SPE-192307-MS","conference-paper","Khan, Mohammad Rasheed, King Fahd University of Petroleum & Minerals | Tariq, Zeeshan, King Fahd University of Petroleum & Minerals | Abdulraheem, Abdulazeez, King Fahd University of Petroleum & Minerals",2018,"SPE","'computational+intelligence'"
"Candidate Selection for Stimulation of Gas Storage Wells Using Available Data With Neural Networks and Genetic Algorithms","SPE-51080-MS","conference-paper","Mohaghegh, S., West Virginia University | Platon, V., Western Atlas | Ameri, S., West Virginia University",1998,"SPE","'computational+intelligence'"
"Estimating Fractal Parameters of Rock Fracture Roughness By a Heuristic System","ARMA-2012-607","conference-paper","Babanouri, N., Department of Mining Engineering, Shahid Bahonar University of Kerman | Nasab, S. Karimi, Department of Mining Engineering, Shahid Bahonar University of Kerman | Sarafrazi, S., Department of Electrical Engineering, Shahid Bahonar University of Kerman",2012,"ARMA","'computational+intelligence'"
"Research for Control Parameters Optimization of 6-DOF Flight Simulator Based on Particle Swarm Optimization Title","ISOPE-I-14-237","conference-paper","Lu, Yun, Huazhong University of Science and Technology; Dalian Naval Academy | Zhou, Kai, Huazhong University of Science and Technology | Li, Weijia, Huazhong University of Science and Technology | Tian, Wenzhuo, China Shipbuilding Industry Corporation | Wang, Xiao, Key Laboratory of Naval Architecture and Ocean Engineering Hydrodynamics",2014,"ISOPE","'computational+intelligence'"
"On-Line High-Resolution Sonar Image Recognition Technique For Autonomous Underwater Vehicles","ISOPE-I-08-128","conference-paper","Yu, Son-Cheol Yu, School of Mechanical Engineering, Pusan National University Busan, Korea | Marani, Giacomo, Department of Mechanical Engineering, University of Hawaii Honolulu, Hawaii, USA | Yuh, Junku, Korea Aerospace University Goyang, Gyeonggi-do, Korea",2008,"ISOPE","'computational+intelligence'"
"Reservoir Characterization And Inversion Uncertainty Via a Family of Particle Swarm Optimizers","SEG-2010-2334","conference-paper","Fernández-Martínez, Juan Luis, Stanford and Oviedo Universities | Mukerji, Tapan, Stanford University | García-Gonzalo, Esperanza, Oviedo University | Suman, Amit, Stanford University",2010,"SEG","'computational+intelligence'"
"Wave - Induced Suspended Sediment Flux Degradation Due to Emergent Vegetation","ISOPE-I-12-535","conference-paper","Koroglu, Aysun, Istanbul Technical University, Institution of Science & Technology, Coastal Sciences & Engineering Department | Elginoz, Nilay, Istanbul Technical University, Institution of Science & Technology, Coastal Sciences & Engineering Department | Oguz, Elif, Istanbul Technical University, Institution of Science & Technology, Coastal Sciences & Engineering Department | Kabdasli, Sedat, Istanbul Technical University, Institution of Science & Technology, Coastal Sciences & Engineering Department",2012,"ISOPE","'computational+intelligence'"
"On Utilizing Functional Network to Develop Mathematical Model for Poisson's Ratio Determination","ARMA-2018-744","conference-paper","Tariq, Zeeshan., KFUPM, Dharahan | Mahmoud, M. A., KFUPM, Dharahan | Abdulraheem, A., KFUPM, Dharahan | Al-Shehri, D. A., KFUPM, Dharahan",2018,"ARMA","'computational+intelligence'"
"An ANN Approach for the Prediction of Uniaxial Compressive Strength, of Some Sedimentary and Igneous Rocks in Eastern KwaZulu-Natal","ISRM-EUROCK-2017-141","conference-paper","Ferentinou, Maria, University of Johannesburg | Fakir, Muhammad, University of Johannesburg",2017,"ISRM","'computational+intelligence'"
"Virtual-Intelligence Applications in Petroleum Engineering: Part 3—Fuzzy Logic","SPE-62415-JPT","journal-paper","Mohaghegh, Shahab, West Virginia U.",2000,"SPE","'computational+intelligence'"
"Estimation of Water Table From Self-potential Data Using Particle Swarm Optimization (PSO)","SEG-2008-1203","conference-paper","Naudet, V., Université Bordeaux | Martínez, J.L. Fernández, UC-Berkeley | Gonzalo, E. Garcia, Oviedo University | Álvarez, J.P. Fernández, Oviedo University",2008,"SEG","'computational+intelligence'"
"Joint Inversion of Time-Lapse Seismic And Production Data For Norne Field","SEG-2011-4102","conference-paper","Suman, Amit, Stanford University | Fernández-Martínez, Juan Luis, Stanford University | Mukerji, Tapan, Stanford University",2011,"SEG","'computational+intelligence'"
"The Pig Gravity Impact on Its Frictional Force in Oil and Gas Pipeline","ISOPE-I-17-313","conference-paper","Zhu, Xiaoxiao, China University of Petroleum | Wang, Wei, China University of Petroleum | Zhang, Shimin, China University of Petroleum | Wang, Chuan, Southwest Petroleum University",2017,"ISOPE","'computational+intelligence'"
"Development of 3D Image Sonar Based Object Recognition For Underwater Vehicle","ISOPE-I-12-272","conference-paper","Yu, Son-Cheol, POSTECH Ocean Science and Technology | Kim, Jeong-Hyun, School of Mechanical Engineering, Pusan National University | Zhu, Teng, School of Mechanical Engineering, Pusan National University | Kang, Dong-Joong, School of Mechanical Engineering, Pusan National University",2012,"ISOPE","'computational+intelligence'"
"Indexes Selecting of Tunnel Deformation Prediction Using Support Vector Machine","ISRM-YSS-2017-028","conference-paper","Gao, Jian, Tongji University | Xue, Yadong, Tongji University | Li, Yanjie, Tongji University",2017,"ISRM","'computational+intelligence'"
"Application of Neural Network and Global Optimization in History Matching","PETSOC-08-11-22-TN","journal-paper","Silva, P.C., DEP/FEM/UNICAMP | Maschio, C., DEP/FEM/UNICAMP | Schiozer, D.J., DEP/FEM/UNICAMP",2008,"PETSOC","'computational+intelligence'"
"Applications of the Soft Computing in the Automated History Matching","PETSOC-2006-012","conference-paper","Silva, P.C., DEP/FEM/UNICAMP | Maschio, C., DEP/FEM/UNICAMP | Schiozer, D.J., DEP/FEM/UNICAMP",2006,"PETSOC","'computational+intelligence'"
"Prediction of Bubble Point Pressure Using Artificial Intelligence AI Techniques","SPE-184208-MS","conference-paper","Alakbari, Fahd S., King Fahd University of Petroleum & Minerals | Elkatatny, Salaheldin, King Fahd Unversity, Department of Petroleum Engineering | Baarimah, Salem O., King Fahd University of Petroleum & Minerals",2016,"SPE","'computational+intelligence'"
"A Hybrid, Neuro-Genetic Approach to Hydraulic Fracture Treatment Design and Optimization","SPE-36602-MS","conference-paper","Mohaghegh, S., West Virginia University | Balan, B., West Virginia University | Ameri, S., West Virginia University | McVey, D.S., National Gas and Oil Corporation",1996,"SPE","'computational+intelligence'"
"Use of Multi-Objective Algorithms in History Matching of a Real Field","SPE-163580-MS","conference-paper","Christie, Mike, Heriot-Watt University | Eydinov, Dmitry, Rock Flow Dynamics | Demyanov, Vasily, Heriot-Watt University | Talbot, Jack, Epistemy | Arnold, Dan, Heriot-Watt University | Shelkov, Vasilii, Rock Flow Dynamics",2013,"SPE","'computational+intelligence'"
"Using Multiple Objective Optimization for SAGD Simulation Numerical Tuning","SPE-170024-MS","conference-paper","Li, Heng, Computer Modelling Group Ltd. | Yang, Chaodong, Computer Modelling Group Ltd. | Mirzabozorg, Arash, Computer Modelling Group Ltd. | Fedutenko, Eugene, Computer Modelling Group Ltd. | Nghiem, Long X, Computer Modelling Group Ltd.",2014,"SPE","'computational+intelligence'"
"Simple-to-use Predictive Tool for an Accurate Estimation of the Water Content of CO2","SPE-130344-MS","conference-paper","Bahadori, Alireza, | Maddahi, Maryam, | Vuthaluru, Hari,",2010,"SPE","'computational+intelligence'"
"Real-Time Drilling Parameter Optimization System Increases ROP by Predicting/Managing Bit Wear","SPE-142880-MS","conference-paper","Gidh, Yashodhan Keshav, Schlumberger | Ibrahim, Hani, Smith Bits - A Schlumberger Company | Purwanto, Arifin, Schlumberger",2011,"SPE","'computational+intelligence'"
"Development of 3D Visual Underwater Landmark Recognition Method For AUVs","ISOPE-I-09-227","conference-paper","Yu, Son-Cheol, School of Mechanical Engineering, Pusan National University Busan, Korea | Kang, Dong-Joong, School of Mechanical Engineering, Pusan National University Busan, Korea | Choi, Jae-Weon, School of Mechanical Engineering, Pusan National University Busan, Korea | Park, Myeong-Kwan, School of Mechanical Engineering, Pusan National University Busan, Korea",2009,"ISOPE","'computational+intelligence'"
"Mechanical Efficiency Algorithm Solves Drilling Challenges in Areas of Limited/Inaccurate Offset Data","SPE-149410-MS","conference-paper","Purwanto, Arifin, Schlumberger | Ibrahim, Hani, Smith Bits | Saheta, Vishal, Schlumberger",2012,"SPE","'computational+intelligence'"
"Harnessing the Power of Type-2 Fuzzy Logic System in the Prediction of Reservoir Properties","SPE-178005-MS","conference-paper","Olatunji, S. O., University of Dammam | Selamat, Ali, Universiti Teknologi Malaysia | Abdul Azeez, Abdur Raheem, King Fahd University of Petroleum and Minerals",2015,"SPE","'computational+intelligence'"
"The Near Surface Modeling Based on the Chaotic Particle Swarm Optimization Algorithm","SEG-2012-0343","conference-paper","Shengquan, Mei, BGP, CNPC | Peiming, Li, BGP, CNPC | Xiaobo, Shi, BGP, CNPC",2012,"SEG","'computational+intelligence'"
"Research and Experiments on Submergence for Self-Propelled Model With Positive Buoyancy","ISOPE-I-18-353","conference-paper","Wang, Wenjin, Huazhong University of Science and Technology | Zheng, Yu, Huazhong University of Science and Technology | Xu, Guohua, Huazhong University of Science and Technology | Li, Wang, Wuhan Second Ship Design and Research Institute | Ma, Xiaolong, Huazhong University of Science and Technology",2018,"ISOPE","'computational+intelligence'"
"Bishop's Simplified Method And Particle Swarm Optimization Forlocation The Critical Failure Surface In Rock Slope Stability analysis","ISRM-ARMS5-2008-069","conference-paper","Javadzadeh, E., Department of Civil Engineering, Faculty of Engineering | Javadzadeh, R., Department of Computer and Mechatronics, Science and Research",2008,"ISRM","'computational+intelligence'"
"Artificial Neural Network Drilling Parameter Optimization System Improves ROP by Predicting/Managing Bit Wear","SPE-149801-MS","conference-paper","Gidh, Yashodhan Keshav, Schlumberger | Purwanto, Arifin, Schlumberger | Ibrahim, Hani, Smith Bits",2012,"SPE","'computational+intelligence'"
"Sophisticated ROP Prediction Technology Based on Neural Network Delivers Accurate ResultsSophisticated ROP Prediction Technology Based on Neural Network Delivers Accurate Results","SPE-132010-MS","conference-paper","Moran, David P., Smith | Ibrahim, Hani Farouk, | Purwanto, Arifin, Smith International | Osmond, Jerry, Hess",2010,"SPE","'computational+intelligence'"
"Structural Optimization Method for Deck Grillage of Large Oil Tankers","ISOPE-I-18-133","conference-paper","Chang, Qi, Harbin Engineering University | Feng, Guo-qing, Harbin Engineering University | Li, Chen-feng, Harbin Engineering University | Ren, Hui-long, Harbin Engineering University, HEU Qingdao Ship Science and Technology Co Ltd | Shen, Xiao-xi, Harbin Engineering University",2018,"ISOPE","'computational+intelligence'"
"A New Hybrid Inverse Modeling Method for Water Quality Monitoring Using Remotely Sensed Data","SPE-110970-MS","conference-paper","Shahraiyni, H. Taheri, Free University of Berlin, Shahrood Univ. of Tech. | Schaale, M., Free University of Berlin | Bagheri, S., Sharif University of Technology | Fell, F., Informus GmbH | Fischer, J., Free University of Berlin | Taheri, M., Sawsazan-e-Tehran Co. | Preusker, R., Free University of Berlin | Tajrishy, M., Sharif University of Technology",2007,"SPE","'computational+intelligence'"
"Technology as an Enabler","SPE-166516-MS","conference-paper","Williams, W.M., Chevron | Hauser, M.K., Chevron ETC | Woodall, D., University of Southern California | Ershaghi, I., University of Southern California",2013,"SPE","'computational+intelligence'"
"Corrosion Protection Status Survey of Submarine Pipelines Based On Bayesian Regulated Neural Networks","ISOPE-I-10-129","conference-paper","Lan, Jie, Department of Naval Architecture, Dalian University of Technology | Huang, Yi, Department of Naval Architecture, Dalian University of Technology | Luo, Li-ping, Department of Naval Architecture, Dalian University of Technology | Xia, Wei-jun, Department of Naval Architecture, Dalian University of Technology | Wang, Pu, Department of Naval Architecture, Dalian University of Technology",2010,"ISOPE","'computational+intelligence'"
"Application of Data Analytics for Production Optimization in Unconventional Reservoirs: A Critical Review","URTEC-2670157-MS","conference-paper","Mishra, Srikanta, Battelle Memorial Institute | Lin, Luan, Battelle Memorial Institute",2017,"URTEC","'computational+intelligence'"
"The Role of Big Data Analytics in Exploration and Production: A Review of Benefits and Applications","SPE-193776-MS","conference-paper","Noshi, Christine I., Texas A&M University | Assem, Ahmed I., Texas A&M University | Schubert, Jerome J., Texas A&M University",2018,"SPE","'computational+intelligence'"
"Measurement and use of Formation Fluid, Saturate, and Aromatic Content, With Wireline Formation Testers","SPWLA-2015-EE","conference-paper","Jones, Christopher, Halliburton | Dai, Bin, Halliburton | Chen, Dingding, Halliburton | He, Tian, Halliburton | Pelletier, Mickey, Halliburton | Gascooke, Darren, Halliburton",2015,"SPWLA","'computational+intelligence'"
"Hydraulic Fracturing Candidate-Well Selection by Interval Type-2 Fuzzy Set and System","IPTC-16615-MS","conference-paper","Zoveidavianpoor, Mansoor, U. of Technology Malaysia | Samsuri, Ariffin, U. of Technology Malaysia | Shadizadeh, Seyed Reza, Petroleum U. of Technology",2013,"IPTC","'computational+intelligence'"
"Forecasting Injector/Producer Relationships From Production and Injection Rates Using an Extended Kalman Filter","SPE-110520-PA","journal-paper","Liu, Feilong, University of Southern California | Mendel, Jerry M., University of Southern California | Nejad, Amir Mohammad, University of Southern California",2009,"SPE","'computational+intelligence'"
"History Matching and Uncertainty Quantification: Multiobjective Particle Swarm Optimisation Approach","SPE-143067-MS","conference-paper","Mohamed, Lina, Heriot Watt University | Christie, Michael A., Heriot Watt University | Demyanov, Vasily, Heriot Watt University",2011,"SPE","'computational+intelligence'"
"A Soft and Law-Abiding Framework for History Matching and Optimization under Uncertainty","SPE-163636-MS","conference-paper","Hajizadeh, Yasin, Computer Modelling Group | Nghiem, Long, Computer Modelling Group | Mirzabozorg, Arash, University of Calgary | Yang, Chaodong, Computer Modelling Group | Li, Heng, Computer Modelling Group | Costa Sousa, Mario, University of Calgary",2013,"SPE","'computational+intelligence'"
"Representation for Characteristic Curves of Hull Form Using Immune Genetic Algorithm Based on NURBS with Path Curve Parameterization Method","ISOPE-I-14-522","conference-paper","Conghong Lu,, Lu, Dalian University of Technology | Yanru Zhang,, Zhang, Dalian University of Technology | Yanlin, _, Dalian University of Technology",2014,"ISOPE","'computational+intelligence'"
"A Decision Analytic Framework for Autonomous Geosteering","SPE-135416-MS","conference-paper","Rajaieyamchee, Mohamad Ali, | Bratvold, Reidar Brumer, U. of Stavanger",2010,"SPE","'computational+intelligence'"
"An Investigation on the Relationships Between the Petrographic, Physical and Mechanical Characteristics of Sandstones From Newspaper Member of the Natal Group Using Self Organizing Maps","ISRM-AFRIROCK-2017-088","conference-paper","Ferentinou, M., University of Johannesburg, South Africa",2017,"ISRM","'computational+intelligence'"
"Overview of Enbridge's Rupture Recognition Program","PSIG-1506","conference-paper","Di Blasi, Martin, Enbridge Pipelines Inc. | Okungbowa, Norense, Enbridge Pipelines Inc. | Li, Zhan, Enbridge Pipelines Inc.",2015,"PSIG","'computational+intelligence'"
"Insulation Monitoring Device for Subsea Industrial Applications","SPE-166535-MS","conference-paper","Arif, Jawad, Aker Solutions | Golledge, Nick, Aker Solutions",2013,"SPE","'computational+intelligence'"
"An Intelligent Functional Network Approach to Develop Mathematical Model to Predict Sonic Waves Travel Time for Carbonate Rocks","SPE-192246-MS","conference-paper","Tariq, Zeeshan, King Fahd University of Petroleum & Minerals",2018,"SPE","'computational+intelligence'"
"Estimation of Salinity of Salty Crude Oil Using Arrhenius-type Asymptotic Exponential Function and Vandermonde Matrix","SPE-132324-MS","conference-paper","Bahadori, Alireza, | Vuthaluru, Hari, | Ang, Ming,",2010,"SPE","'computational+intelligence'"
"Application of Data Mining Tools for Analysis and Prediction of Hydraulic Fracturing Efficiency for the BV8 Reservoir of the Povkh Oil Field (Russian)","SPE-171332-RU","conference-paper","Alimkhanov, Rustam, Lukoil-Engineering Ltd. | Samoylova, Irina, Lukoil-Engineering Ltd.",2014,"SPE","'computational+intelligence'"
"Implementing Simulation and Artificial Intelligence Tools To Optimize the Performance of the CO2 Sequestration in Coalbed Methane Reservoirs","CMTC-151307-MS","conference-paper","Mohammadpoor, Mehdi, University of Regina | Qazvini Firouz, Ali Reza, U. of Regina | Torabi, Farshid, U. of Regina",2012,"CMTC","'computational+intelligence'"
"Application of Mathematical Optimization Techniques for Well Pattern Selection","SPE-171163-MS","conference-paper","Khasanov, M.M., Gazpromneft NTC | Babin, V.M., Gazpromneft NTC | Melchaeva, O.U., Gazpromneft NTC | Ushmaev, O.S., Gazpromneft NTC | Ciaurri, D. Echeverria, IBM Thomas J. Watson Research Center | Semenikhin, A.S., IBM Science and Technology Center",2014,"SPE","'computational+intelligence'"
"Application of Mathematical Optimization Techniques for Well Pattern Selection (Russian)","SPE-171163-RU","conference-paper","Khasanov, M.M., Gazpromneft NTC | Babin, V.M., Gazpromneft NTC | Melchaeva, O.U., Gazpromneft NTC | Ushmaev, O.S., Gazpromneft NTC | Ciaurri, D. Echeverria, IBM Thomas J. Watson Research Center | Semenikhin, A.S., IBM Science and Technology Center",2014,"SPE","'computational+intelligence'"
