"book_title","paper_id","dc_type","authors","year","source","keyword"
"Promising Big Data technologies in petroleum engineering: the experience of the Gazprom Neft PJSC (Russian)","OIJ-2016-12-076-079-RU","journal-paper","Khasanov, M. M., Gazprom Neft PJSC, RF, Saint-Petersburg | Prokofiev, D. O., Gazpromneft NTC LLC, RF, Saint-Petersburg | Ushmaev, O. S., Gazpromneft NTC LLC, RF, Saint-Petersburg | Belozerov, B. V., Gazpromneft NTC LLC, RF, Saint-Petersburg | Gilmanov, R. R., Gazpromneft NTC LLC, RF, Saint-Petersburg | Margarit, A. S., Gazpromneft NTC LLC, RF, Saint-Petersburg",2016,"OIJ","'predictive+analytics'"
"Smart Oilfield Safety Net: An Integrated System for Prediction of Asset Integrity Opportunities","SPE-181048-MS","conference-paper","Killen, N., Chevron USA Inc. | House, R., Chevron USA Inc. | Sankur, V., Chevron USA Inc. | Thigpen, B., Chevron USA Inc. | Chelmis, C., University of Southern California | Prasanna, V. K., University of Southern California | Neumann, U., University of Southern California | Raghavendra, R., University of Southern California",2016,"SPE","'predictive+analytics'"
"Predicting and Detecting Equipment Malfunctions Using Machine Learning","OTC-28109-MS","conference-paper","Bangert, Patrick, Algorithmica Technologies Inc.",2017,"OTC","'predictive+analytics'"
"Improving Reservoir Management through Big Data Technologies","SPE-167482-MS","conference-paper","Seemann, D., Saudi Aramco | Williamson, M., Saudi Aramco | Hasan, S., Saudi Aramco",2013,"SPE","'predictive+analytics'"
"Leveraging Field Intelligence Through Operational Certainty: How Automated Operating Practices Deliver Industry Leading Results","OTC-28767-MS","conference-paper","Jimenez, Jose A., Emerson Automation Solutions | Zornio, Peter, Emerson",2018,"OTC","'predictive+analytics'"
"ERA:Production – an integrated platform for increasing the efficiency of the operation of the artificial lift and oil fields (Russian)","OIJ-2017-12-060-063-RU","journal-paper","Shushakov, A. A., Gazprom Neft PJSC, RF, Saint-Petersburg | Bilinchuk, A. V., Gazprom Neft PJSC, RF, Saint-Petersburg | Pavlechko, N. M., Gazprom Neft PJSC, RF, Saint-Petersburg | Khalikov, F. N., Gazprom Neft PJSC, RF, Saint-Petersburg | Suleymanov, A. G., Gazpromneft NTC LLC, RF, Saint-Petersburg | Sitnikov, A. N., Gazpromneft NTC LLC, RF, Saint-Petersburg | Slabetski, A. A., Gazpromneft NTC LLC, RF, Saint-Petersburg | Teplyakov, N. F., Gazpromneft NTC LLC, RF, Saint-Petersburg",2017,"OIJ","'predictive+analytics'"
"Big Data Analytics for Prognostic Foresight","SPE-181037-MS","conference-paper","von Plate, Moritz, Cassantec AG",2016,"SPE","'predictive+analytics'"
"Evolution of Cyber Threats and the Development of New Security Architecture","WPC-22-2614","conference-paper","Ciepiela, Piotr, EY | Venkateshwaran, Bala V., EY",2017,"WPC","'predictive+analytics'"
"Improved Operation of Subsea Boosting Systems through Advanced Condition Monitoring and Data Analytics","OTC-28736-MS","conference-paper","Johnsrud, Per Christian, Åge Hofstad | Tømmerberg, Kyrre, Aker Solutions | Haaverstad, Marius, Aker Solutions",2018,"OTC","'predictive+analytics'"
"Assessing Uncertainty in Hydrocarbon Volumes with Application of a Workflow on a Field","OTC-25967-MS","conference-paper","Schnetzler, E. T., NEOS GeoSolutions",2015,"OTC","'predictive+analytics'"
"Video:                  Leveraging Field Intelligence Through Operational Certainty: How Automated Operating Practices Deliver Industry Leading Results","OTC-28767-PT","presentation","Jimenez, Jose A., Emerson Automation Solutions | Zornio, Peter, Emerson",2018,"OTC","'predictive+analytics'"
"The Dawn of the New Age of the Industrial Internet and How it can Radically Transform the Offshore Oil and Gas Industry","OTC-27638-MS","conference-paper","Sharma, Partha, DNV GL | Hamedifar, Hamed, DNV GL | Brown, Aaron, DNV GL | Green, Richard, DNV GL",2017,"OTC","'predictive+analytics'"
"Pragmatic Analytics of Control System Alarms for Improved Drilling Performance and Equipment Maintenance","SPE-184659-MS","conference-paper","Goetz, Christopher, Kingston Systems LLC",2017,"SPE","'predictive+analytics'"
"Data Driven Analytics in Powder River Basin, WY","SPE-166111-MS","conference-paper","Maysami, Mohammad, Intelligent Solutions, Inc. | Gaskari, Razi, Intelligent Solutions, Inc. | Mohaghegh, Shahab D., Intelligent Solutions, Inc. & West Virginia University",2013,"SPE","'predictive+analytics'"
"Identification of Horizontal Well Placement Using Fuzzy Logic","SPE-166313-MS","conference-paper","Popa, Andrei Sergiu, Chevron",2013,"SPE","'predictive+analytics'"
"ROP Optimization Using Artificial Intelligence Techniques with Statistical Regression Coupling","SPE-181382-MS","conference-paper","Mantha, B., University of Houston | Samuel, R., Halliburton",2016,"SPE","'predictive+analytics'"
"Development of Automatic System for Decline Analysis","SPE-187755-MS","conference-paper","Kotezhekov, V., Gazpromneft NTC LLC | Margarit, A., Gazpromneft NTC LLC | Pustovskih, A., Gazpromneft NTC LLC | Sitnikov, A., Gazpromneft NTC LLC",2017,"SPE","'predictive+analytics'"
"Development of Automatic System for Decline Analysis (Russian)","SPE-187755-RU","conference-paper","Kotezhekov, V., Gazpromneft NTC LLC | Margarit, A., Gazpromneft NTC LLC | Pustovskih, A., Gazpromneft NTC LLC | Sitnikov, A., Gazpromneft NTC LLC",2017,"SPE","'predictive+analytics'"
"Application of Big Data Tools for Unstructured Data Analysis to Improve ESP Operation Efficiency","SPE-187738-MS","conference-paper","Sarapulov, N. P., Gazpromneft | Khabibullin, R. A., Gazpromneft",2017,"SPE","'predictive+analytics'"
"Application of Big Data Tools for Unstructured Data Analysis to Improve ESP Operation Efficiency (Russian)","SPE-187738-RU","conference-paper","Sarapulov, N. P., Gazpromneft | Khabibullin, R. A., Gazpromneft",2017,"SPE","'predictive+analytics'"
"A Journey Towards Building Real-Time Big Data Analytics Environment for Drilling Operations: Challenges and Lessons Learned","SPE-192285-MS","conference-paper","AlBar, Abdullah H., Saudi Aramco | Alotaibi, Bader M., Saudi Aramco | Asfoor, Hasan M., Saudi Aramco | Nefai, Mohammad S., Saudi Aramco",2018,"SPE","'predictive+analytics'"
"A Decision Analytic Approach to Geosteering Operations","SPE-167433-MS","conference-paper","Kullawan, K., University of Stavanger | Bratvold, R., University of Stavanger | Bickel, J. E., University of Texas at Austin",2013,"SPE","'predictive+analytics'"
"Applying Analytics to Production Workflows: Transforming Integrated Operations into Intelligent Operations","SPE-167823-MS","conference-paper","Bravo, Cesar, Halliburton | Rodriguez, Jose, Halliburton | Saputelli, Luigi, Frontender Corporation | Rivas Echevarria, Francklin, Universidad De Los Andes",2014,"SPE","'predictive+analytics'"
"Production Data Management and Surveillance in Shale Operations","SPE-167863-MS","conference-paper","Farid, Kemal, Merrick | Bhatti, Kashif, Merrick | Dassinger, Janet, Kodiak Oil and Gas | Fudickar, Ben, Continental Resources | Fuge, Clara, Merrick | Gartrell, Kimberly, Merrick | Kristensen, Eivind L., Statoil | Kuzma, Heidi, BetaZi",2014,"SPE","'predictive+analytics'"
"Petroleum Enterprise Intelligence in the Digital Oil Field","SPE-127355-MS","conference-paper","Records, Louis Russell, CSC Consulting | Shimbo, David Takeshi, Oracle Corp.",2010,"SPE","'predictive+analytics'"
"Reducing the ""Data Commute"" Heightens E&P Productivity","SPE-0909-0048-JPT","journal-paper","Brule, Michael, Technomation | Charalambous, Yanni, Oxy | Crawford, Mark L., ExxonMobil Global Services Company | Crawley, Charles, Chevron",2009,"SPE","'predictive+analytics'"
"Approach towards Establishing Unified Petroleum Data Analytics Environment to Enable Data Driven Operations Decisions","SPE-181388-MS","conference-paper","David, Richard Mohan, Abu Dhabi Company For Onshore Petroleum Operations Ltd.",2016,"SPE","'predictive+analytics'"
"Machine learning based technique for lithology and fluid content prediction — Case study from offshore West Africa","SEG-2018-2996428","conference-paper","Zhang, Zhao, Chevron Energy Technology Company | Halpert, Adam D., Chevron Energy Technology Company | Bandura, Laura, Chevron Energy Technology Company | Coumont, Anne Dutranois, Chevron Energy Technology Company",2018,"SEG","'predictive+analytics'"
"Advanced Optimization Techniques Applied to a Petrobras FPSO","SPE-167449-MS","conference-paper","Gunnerud, Vidar, The IO Center at the Norwegian University of Science and Technology | Ursin-Holm, Stine, The IO Center at the Norwegian University of Science and Technology | Teixeira, Alex, Petrobras",2013,"SPE","'predictive+analytics'"
"Machine learning-based method for automated well-log processing and interpretation","SEG-2018-2996973","conference-paper","Wu, Po-Yen, Schlumberger | Jain, Vikas, Schlumberger | Kulkarni, Mandar S, Schlumberger | Abubakar, Aria, Schlumberger",2018,"SEG","'predictive+analytics'"
"Building Cloud Services for Monitoring Offshore Equipment and Operators","OTC-28792-MS","conference-paper","Tang, S., Scivita Inc. | Wang, R., Scivita Inc. | Zhao, X., Scivita Inc. | Nie, X., Scivita Inc.",2018,"OTC","'predictive+analytics'"
"Machine-learning-based methods for estimation and stochastic simulation","SEG-2018-2991178","conference-paper","Dhara, Arnab, Colorado School of Mines | Trainor-Guitton, Whitney, Colorado School of Mines | Tura, Ali, Colorado School of Mines",2018,"SEG","'predictive+analytics'"
"Video:                  The Dawn of the New Age of the Industrial Internet and How it can Radically Transform the Offshore Oil and Gas Industry","OTC-27638-PT","presentation","Sharma, Partha, DNV GL | Hamedifar, Hamed, DNV GL | Brown, Aaron, DNV GL | Green, Richard, DNV GL",2017,"OTC","'predictive+analytics'"
"A Roadmap for Adopting a Digital Lifecycle Approach to Offshore Oil and Gas Production","OTC-28669-MS","conference-paper","Grange, Elgonda La, Director of Digital Solutions at Dresser-Rand, a Siemens Business",2018,"OTC","'predictive+analytics'"
"Video:                  Building Cloud Services for Monitoring Offshore Equipment and Operators","OTC-28792-PT","presentation","Tang, S., Scivita Inc. | Wang, R., Scivita Inc. | Zhao, X., Scivita Inc. | Nie, X., Scivita Inc.",2018,"OTC","'predictive+analytics'"
"Cyber Security - Understanding Your Threat Landscape","OTC-28933-MS","conference-paper","Jorgensen, John M., ABS | McSweeney, Kevin P., ABS",2018,"OTC","'predictive+analytics'"
"Understanding Multi-Fractured Horizontal Marcellus Completions","SPE-171003-MS","conference-paper","Shelley, Robert, StrataGen | Nejad, Amir, StrataGen | Guliyev, Nijat, StrataGen | Raleigh, Michael, Epsilon Energy USA, Inc. | Matz, David, Epsilon Energy USA, Inc.",2014,"SPE","'predictive+analytics'"
"Video:                  Improved Operation of Subsea Boosting Systems through Advanced Condition Monitoring and Data Analytics","OTC-28736-PT","presentation","Johnsrud, Per Christian, Åge Hofstad | Tømmerberg, Kyrre, Aker Solutions | Haaverstad, Marius, Aker Solutions",2018,"OTC","'predictive+analytics'"
"Application of CRM for Production and Remaining Oil Reserves Reservoir Allocation In Mature West Siberian Waterflood Field","SPE-187841-MS","conference-paper","Gladkov, A., Modeling Technology Center JSC | Sakhibgareev, R., Modeling Technology Center JSC | Salimov, D., Modeling Technology Center JSC | Skiba, A., Modeling Technology Center JSC | Drozdov, O., Modeling Technology Center JSC",2017,"SPE","'predictive+analytics'"
"Application of CRM for Production and Remaining Oil Reserves Reservoir Allocation In Mature West Siberian Waterflood Field (Russian)","SPE-187841-RU","conference-paper","Gladkov, A., Modeling Technology Center JSC | Sakhibgareev, R., Modeling Technology Center JSC | Salimov, D., Modeling Technology Center JSC | Skiba, A., Modeling Technology Center JSC | Drozdov, O., Modeling Technology Center JSC",2017,"SPE","'predictive+analytics'"
"Enabling Efficient Drilling Operations Through Customized Data Driven Decision-Making","SPE-184041-MS","conference-paper","Atwal, Harnam S., Baker Hughes | Knight, Sheldon J., Baker Hughes",2016,"SPE","'predictive+analytics'"
"Managing and Orchestrating Multi-Vendor Intelligent Oil Field Technology Environment to Enable Efficient Next Generation Production and Reservoir Management Workflows","SPE-176773-MS","conference-paper","David, Richard Mohan, Abu Dhabi Company for Onshore Petroleum Operations Ltd. (ADCO) | Rao, Subba Rama, Abu Dhabi Company for Onshore Petroleum Operations Ltd. (ADCO) | Reddicharla, Nagaraju, Abu Dhabi Company for Onshore Petroleum Operations Ltd. (ADCO)",2015,"SPE","'predictive+analytics'"
"A Decision Analytic Approach to Geosteering Operations","SPE-167433-PA","journal-paper","Kullawan, Kanokwan, University of Stavanger | Bratvold, Reidar, University of Stavanger | Bickel, J. Eric, University of Texas at Austin",2014,"SPE","'predictive+analytics'"
"Practical Staged Implementation of Digital Field with Short Term Benefits (Russian)","SPE-189047-RU","conference-paper","Gauder, Denis, IPCOS | Koloskov, Mikhail, IPCOS | Dmitry, Sukhamera, TerraLink",2017,"SPE","'predictive+analytics'"
"Practical Staged Implementation of Digital Field with Short Term Benefits","SPE-189047-MS","conference-paper","Gauder, Denis, IPCOS | Koloskov, Mikhail, IPCOS | Dmitry, Sukhamera, TerraLink",2017,"SPE","'predictive+analytics'"
"Application of Machine Learning Methods for Modeling the Current Indicators of Operating Wells Stock of PJSC Gazprom Neft (Russian)","SPE-191585-18RPTC-RU","conference-paper","Teplyakov, Nikolay, LLC GAZPROMNEFT SCIENCE & TECHNOLOGY CENTRE | Slabetskiy, Andrey, LLC GAZPROMNEFT SCIENCE & TECHNOLOGY CENTRE | Sarapulov, Nikolay, LLC GAZPROMNEFT SCIENCE & TECHNOLOGY CENTRE | Simonov, Maksim, LLC GAZPROMNEFT SCIENCE & TECHNOLOGY CENTRE | Perets, Dmitriy, LLC GAZPROMNEFT SCIENCE & TECHNOLOGY CENTRE | Kotezhekov, Viktor, LLC GAZPROMNEFT SCIENCE & TECHNOLOGY CENTRE | Andrianova, Alla, LLC GAZPROMNEFT SCIENCE & TECHNOLOGY CENTRE",2018,"SPE","'predictive+analytics'"
"Mitigating Vibration Induced Drillstring Failures Using Data Analytics: Workflow and Case Study","SPE-178849-MS","conference-paper","Mirani, Ankit, University of Houston | Samuel, Robello, Halliburton",2016,"SPE","'predictive+analytics'"
"Transforming Health, Safety and Environment Strategy and Culture Through Social Business","SPE-167429-MS","conference-paper","Weitner, M., IBM Corporation | Hatler, D., IBM Corporation",2013,"SPE","'predictive+analytics'"
"Predicting, Preventing & Eliminating: The 4 Safety Truths from your Inspections, Audits & Observations”","ASSE-13-686","conference-paper","Pettinger, Chuck B., Predictive Solutions",2013,"ASSE","'predictive+analytics'"
"Real-Time Streaming Data Management as a Platform for Large-Scale Mission Critical Sensor Network Applications.","SPE-163698-MS","conference-paper","Abadie, Victor H., Consulting Geologist | Beggs, Ronnie, SQLstream, Inc.",2013,"SPE","'predictive+analytics'"
"Performance Improvement from Drilling Control Systems Alarm Management and Analytics","SPE-191016-MS","conference-paper","Goetz, Christopher, Kingston Systems LLC",2018,"SPE","'predictive+analytics'"
"OTC Spotlight on New Technology Awards Recognize New Advances","SPE-0514-0086-JPT","journal-paper","JPT staff, _, _",2014,"SPE","'predictive+analytics'"
"O&G Mergers and Acquisitions in the Digital Age","SPE-181004-MS","conference-paper","Prakash, Amit, Global O&G Consulting Leader, L&T Infotech",2016,"SPE","'predictive+analytics'"
"The direction of cognitive technologies development in the Upstream Division of Gazprom Neft Company (Russian)","OIJ-2017-12-006-009-RU","journal-paper","Yakovlev, V. V., Gazprom Neft PJSC, RF, Saint-Petersburg | Khasanov, M. M., Gazpromneft NTC LLC, RF, Saint-Petersburg | Sitnikov, A. N., Gazpromneft NTC LLC, RF, Saint-Petersburg | Prokofiev, D. O., Gazpromneft NTC LLC, RF, Saint-Petersburg | Pustovskikh, A. A., Gazpromneft NTC LLC, RF, Saint-Petersburg | Margarit, A. S., Gazpromneft NTC LLC, RF, Saint-Petersburg | Simonov, M. V., Gazpromneft NTC LLC, RF, Saint-Petersburg | Perets, D. S., Gazpromneft NTC LLC, RF, Saint-Petersburg",2017,"OIJ","'predictive+analytics'"
"Field of the Future Program: Planning for Success","SPE-106859-MS","conference-paper","Reddick, Christopher E., BP Exploration Co. Ltd.",2007,"SPE","'predictive+analytics'"
"Foundations of Safety Sustainability at the Bottom of the Pyramid: A Case Study","ASSE-13-688","conference-paper","Muller, Anita, ExxonMobil",2013,"ASSE","'predictive+analytics'"
"Bridging the Gap Between Real Time Optimization and Information Based Technologies","SPE-116758-MS","conference-paper","Brule, Michael R., Technomation Systems Inc. | Charalambous, Yanni, Occidental Petroleum | Crawford, Mark Lynn, ExxonMobil | Crawley, Charles M., Chevron Corp.",2008,"SPE","'predictive+analytics'"
"Adopting Analytics to Effectively Manage Workforce Needs","SPE-0814-0064-JPT","journal-paper","Isherwood, Ryan, Deloitte Consulting | Seale, Michelle, Deloitte Consulting",2014,"SPE","'predictive+analytics'"
"Application of FIELD OF THE FUTURE to BP's North American Gas Operations","SPE-106938-MS","conference-paper","Sisk, Carl DeWitt, BP plc | Knox, David R., BP Amoco PLC | Branch, Deborah D., | Williams, Gerard T., BP | Fanty, Scott, Accenture",2007,"SPE","'predictive+analytics'"
"Improved Oil Recovery Estimation with Data Analytic Methods: A Workflow for Open Data Analysis","SPE-185740-MS","conference-paper","Kronkosky, Chad E., CEK Engineering LLC, Texas Tech University | Kronkosky, Blake C., StateTech Engineering, Texas Tech University | Ettehadtavakkol, Amin, Texas Tech University",2017,"SPE","'predictive+analytics'"
"Emerging Technologies and Workflows in Digital Oil Field","OTC-26562-MS","conference-paper","Chanana, P., Wipro Limited | Soni, T. M., Wipro Limited | Bhakne, U., Wipro Limited",2016,"OTC","'predictive+analytics'"
"DrillCam: A fully integrated real-time system to image and predict ahead and around the bit","SEG-2018-2995323","conference-paper","Al-Muhaidib, Abdulaziz M., EXPEC Advanced Research Center, Saudi Aramco, Dhahran, Saudi Arabia | Liu, Yujin, Aramco Research Center-Beijing, Aramco Asia, Beijing, China | Golikov, Pavel, EXPEC Advanced Research Center, Saudi Aramco, Dhahran, Saudi Arabia | Al-Hemyari, Emad, EXPEC Advanced Research Center, Saudi Aramco, Dhahran, Saudi Arabia | Luo, Yi, EXPEC Advanced Research Center, Saudi Aramco, Dhahran, Saudi Arabia | Al-Ali, Mustafa N., EXPEC Advanced Research Center, Saudi Aramco, Dhahran, Saudi Arabia",2018,"SEG","'predictive+analytics'"
"A Holistic Approach in Establishing a Structured Framework to Maximize Production Availability Through an Integrated ESP Key Performance Indicators","SPE-192459-MS","conference-paper","Khalaf, Ahmed, Saudi Aramco | Alquwizani, Saud, Saudi Aramco | AlSadah, Hashim, Saudi Aramco | Flippin, Cleavant, Saudi Aramco",2018,"SPE","'predictive+analytics'"
"Augmenting Operations Monitoring by Mining Unstructured Drilling Reports","SPE-173429-MS","conference-paper","Sidahmed, Mohamed, BP | Coley, Christopher J., BP | Shirzadi, Shawn, BP",2015,"SPE","'predictive+analytics'"
"Radial basis function link nets method for predicting gold mineral potential from geological and geophysical data in the Swayze greenstone belt (SGB)","SEG-2018-2995704","conference-paper","Maepa, Francisca M., Laurentian University | Smith, Richard S., Laurentian University",2018,"SEG","'predictive+analytics'"
"Video:                  Performance Evaluation of Automatically Generated Statistical Type Curves","SPE-174914-PT","presentation","Kuzma, Heidi Anderson, BetaZi LLC | Conradson, Janette D.,",2015,"SPE","'predictive+analytics'"
"Three Approaches to Predicting ESP Pump Failures During SAGD Operations","SPE-189747-MS","conference-paper","Fedenczuk, Leon, Gambit Consulting | Graham, John, Suncor Energy | Pehlke, Trent, Suncor Energy",2018,"SPE","'predictive+analytics'"
"Performance Evaluation of Automatically Generated Statistical Type Curves","SPE-174914-MS","conference-paper","Kuzma, Heidi Anderson, BetaZi LLC | Conradson, Janette D.,",2015,"SPE","'predictive+analytics'"
"Streamline Rock Facies Classification with Deep Learning Cognitive Process","SPE-187436-MS","conference-paper","Sidahmed, Mohamed, BP | Roy, Atish, BP | Sayed, Anjum, BP",2017,"SPE","'predictive+analytics'"
"Development and Field Evaluation of a Distributed Microchip Downhole Measurement System","SPE-173435-MS","conference-paper","Shi, Zhaorui, The University of Tulsa | Chen, Yuanhang, The University of Tulsa | Yu, Mengjiao, The University of Tulsa | Zhou, Shaohua, Saudi Aramco | Al-Khanferi, Nasser, Saudi Aramco",2015,"SPE","'predictive+analytics'"
"Health, Safety and Environmental Performance System","SPE-183777-MS","conference-paper","Otaibi, Mohammed S., Saudi Aramco | Divine, Kyle W., Saudi Aramco | Qahtani, Mohammad M., Saudi Aramco",2017,"SPE","'predictive+analytics'"
"Steam Generators Optimization Using A Modified Quantum-behaved Particle Swarm Optimization (QPSO) Algorithm","SPE-173391-MS","conference-paper","Hao, Minshen, Electronic Arts | Popa, Andrei, Chevron Corporation",2015,"SPE","'predictive+analytics'"
"Utilizing an Innovative Approach to Create Type Well Areas for Unconventional Gas Shales","SPE-191806-18ERM-MS","conference-paper","Kreman, Drew, Chesapeake Energy Corporation | Osholake, Tunde, Chesapeake Energy Corporation",2018,"SPE","'predictive+analytics'"
"Evaluation of Commercially Available Virtual Flow Meters (VFMs)","OTC-25764-MS","conference-paper","Amin, A., Letton-Hall Group",2015,"OTC","'predictive+analytics'"
"Effective Use of Data-Driven Methods in Brown Fields","SPE-187840-MS","conference-paper","Temizel, Cenk, Aera Energy | Putra, Dike, Rafflesia Energy | Anggraini, Henny, HESS | Moreno, Raul, Consultant | Drozdov, Oleg, Modeltech | Skiba, Andrey, Modeltech",2017,"SPE","'predictive+analytics'"
"Effective Use of Data-Driven Methods in Brown Fields (Russian)","SPE-187840-RU","conference-paper","Temizel, Cenk, Aera Energy | Putra, Dike, Rafflesia Energy | Anggraini, Henny, HESS | Moreno, Raul, Consultant | Drozdov, Oleg, Modeltech | Skiba, Andrey, Modeltech",2017,"SPE","'predictive+analytics'"
"Recovery Factor Prediction for Deepwater Gulf of Mexico Oilfields by Integration of Dimensionless Numbers with Data Mining Techniques","SPE-181024-MS","conference-paper","Srivastava, Priyank, University of Oklahoma | Wu, Xingru, University of Oklahoma | Amirlatifi, Amin, Mississippi State University | Devegowda, Deepak, University of Oklahoma",2016,"SPE","'predictive+analytics'"
"Using Artificial Intelligence in Estimating Oil Recovery Factor","SPE-175867-MS","conference-paper","Noureldien, Darhim M., Gupco | El-Banbi, Ahmed H., Cairo University",2015,"SPE","'predictive+analytics'"
"A Novel Approach to Generating a Hurricane Database for the Gulf of Mexico Based on Numerical Weather Prediction Models","OTC-28909-MS","conference-paper","Liria, Juan, Fugro | Coelho, Henrique, Fugro | Sproson, Dave, Fugro | Martinho, Paulo, Fugro | Webb, Cody, Fugro | Oropeza, Fernando, Fugro | Bradon, Jill, Fugro | Smith, Rosemary, Fugro",2018,"OTC","'predictive+analytics'"
"Hydraulic Fracturing Test Site (HFTS) - Project Overview and Summary of Results","URTEC-2937168-MS","conference-paper","Ciezobka, Jordan, Gas Technology Institute | Courtier, James, Laredo Petroleum, Inc. | Wicker, Joe, Laredo Petroleum, Inc.",2018,"URTEC","'predictive+analytics'"
"The Predictive Organisation - How The Defence Sector Improved Asset Availability and Integrity","SPE-128497-MS","conference-paper","Popham, Michael Charles, BAE Systems Insyte | Keely, Daniel, Cisco",2010,"SPE","'predictive+analytics'"
"Fact-Based Re-Frac Candidate Selection and Design in Shale - A Case Study in Application of Data Analytics","URTEC-2433427-MS","conference-paper","Mohaghegh, Shahab D., Intelligent Solutions, Inc. & West Virginia University",2016,"URTEC","'predictive+analytics'"
"Taking Advantage of Web-GIS Technologies to Globally Manage Petroleum Asset Information","IPTC-18573-MS","conference-paper","Amouroux, Jean-Michel, Total E&P Nigeria | Leclerc, Jean-Charles, Total E&P Qatar",2015,"IPTC","'predictive+analytics'"
"Guest Editorial: Putting the Power Into Empowerment To Drive Digitalization","SPE-0818-0014-JPT","journal-paper","Heilmann, Matthias, Baker Hughes",2018,"SPE","'predictive+analytics'"
"Guest Editorial: Ushering in a New Era of Oilfield Innovation With the Internet of Things","SPE-0717-0014-JPT","journal-paper","Mahdavi, Mehrzad, Weatherford",2017,"SPE","'predictive+analytics'"
"Disney’s Mission Possible: Preventing Body Motion Injuries Over the Long Run","ASSE-13-629","conference-paper","Button, Bob, Safety in Motion, Inc. | House, Gail, Walt Disney World® Resort | Howarth, Bob, Disneyland® Resort",2013,"ASSE","'predictive+analytics'"
"Artificial Intelligence–Driven Asset Optimizer","SPE-191551-MS","conference-paper","Gupta, Supriya, Schlumberger | Sharma, Abhishek, Schlumberger | Abubakar, Aria, Schlumberger",2018,"SPE","'predictive+analytics'"
"Loss Control – The Mind and Soul of Underwriting","ASSE-12-512","conference-paper","Oldham, Mark D., Lockton Companies, LLC",2012,"ASSE","'predictive+analytics'"
"Dropped Objects - The Journey to Elimination","SPE-190628-MS","conference-paper","Clarke, Andrew, BP Global Wells Organisation, Oman",2018,"SPE","'predictive+analytics'"
"Using a Business Intelligence Tool for Drilling Data Analysis in the Permian Basin","SPE-191937-MS","conference-paper","Chen, Zhenyu, Schlumberger | Lo, Allen, Schlumberger | Neves Carrasquilla, Maria, Schlumberger | Zhao, Zhiguo, Schlumberger | Shahid, Tanveer, Schlumberger",2018,"SPE","'predictive+analytics'"
"Application of a Fuzzy Expert System to Analyze and Anticipate ESP Failure Modes","SPE-188305-MS","conference-paper","Grassian, David, Mubadala Petroleum | Bahatem, Mohammed, Mubadala Petroleum | Scott, Trevor, Mubadala Petroleum | Olsen, Daniel, Colorado State University",2017,"SPE","'predictive+analytics'"
"Harnessing the Power of Safety Data to Improve Compliance and Performance","ASSE-17-667","conference-paper","Ludwig, Steve, Rockwell Automation",2017,"ASSE","'predictive+analytics'"
"Data Analytics for Production Optimization in Unconventional Reservoirs","URTEC-2167005-MS","conference-paper","Schuetter, Jared, Battelle Memorial Institute | Mishra, Srikanta, Battelle Memorial Institute | Zhong, Ming, Baker Hughes | LaFollette, Randy, Baker Hughes",2015,"URTEC","'predictive+analytics'"
"The Impact of Digitalization on Offshore Operations","OTC-28689-MS","conference-paper","Sylthe, Olav, Xvision Software | Brewer, Thornton, Xvision Software",2018,"OTC","'predictive+analytics'"
"Identifying Cost-Effective Waterflooding Optimization Opportunities in Mature Reservoirs from Data Driven Analytics","SPE-187300-MS","conference-paper","Yrigoyen, Andres, Frontender Corporation | Saputelli, Luigi, Frontender Corporation | Chacon, Alejandro, Frontender Corporation | Chegin, Jorge, Frontender Corporation",2017,"SPE","'predictive+analytics'"
"IT and OT Convergence, or Collision? Managing the Merger for Greenfield LNG","SPE-177443-MS","conference-paper","Garvin, Thomas, IBM Global Business Services",2015,"SPE","'predictive+analytics'"
"Video:                  A Roadmap for Adopting a Digital Lifecycle Approach to Offshore Oil and Gas Production","OTC-28669-PT","presentation","Grange, Elgonda La, Director of Digital Solutions at Dresser-Rand, a Siemens Business",2018,"OTC","'predictive+analytics'"
"Towards real-time geologic feature detection from seismic measurements using a randomized machine-learning algorithm","SEG-2017-17775517","conference-paper","Lin, Youzuo, Los Alamos National Laboratory | Guthrie, George, Los Alamos National Laboratory | Coblentz, David, Los Alamos National Laboratory | Wang, Shusen, University of California, Berkeley | Thiagarajan, Jayaraman, Lawrence Livermore National Laboratory",2017,"SEG","'predictive+analytics'"
"Applying Big Data Analytics to Detect, Diagnose, and Prevent Impending Failures in Electric Submersible Pumps","SPE-181510-MS","conference-paper","Gupta, Supriya, Frontender Corporation | Saputelli, Luigi, Frontender Corporation | Nikolaou, Michael, University of Houston",2016,"SPE","'predictive+analytics'"
"Topological Data Analysis to Solve Big Data Problem in Reservoir Engineering: Application to Inverted 4D Seismic Data","SPE-174985-MS","conference-paper","Alfaleh, Abdulhamed, Saudi Aramco | Wang, Yuhe, Texas A&M University at Qatar | Yan, Bicheng, Texas A&M University | Killough, John, Texas A&M University | Song, Hongqing, University of Science & Technology Beijing | Wei, Chenji, PetroChina",2015,"SPE","'predictive+analytics'"
"The Industrial IoT in Oil & Gas: Use Cases","SPE-191756-MS","conference-paper","Flichy, Philippe, Energy Embassy | Baudoin, Claude, cébé IT & Knowledge Management",2018,"SPE","'predictive+analytics'"
