"book_title","paper_id","dc_type","authors","year","source","keyword"
"Talent Evaluation Paradigms","SPE-170689-MS","conference-paper","Martin, Maria Jesus Gonzalez, Repsol | Jones, Deanna, Newfield Exploration | Benson, Sharon, Newfield Exploration | Murphy, Lynn, Schlumberger | Jamaluddin, Abul K M, Network of Excellence in Training - NExT | Hoeksema, Richard Nolen, Schlumberger | Hyde, Amanda, Schlumberger | Chhibber, Ravi, Schlumberger",2014,"SPE","'data-driven'"
"Materials Stewardship: A Framework for Managing and Preserving Materials in the Circular Economy","NACE-2018-10832","conference-paper","Taylor, Christopher, DNV GL | Sours, Andrea N. Sánchez, Strulife LLC",2018,"NACE","'data-driven'"
"Video:                  The Massachusetts Research Partnership MRP and the Partnership for Offshore Wind Energy Research in the US Power-US: Implications for the Development of the Offshore Wind Energy Industry in the Common…","OTC-28796-PT","presentation","Thiagarajan, K. P., University of Massachusetts Amherst | Lackner, M., University of Massachusetts Amherst | Manwell, J. F., University of Massachusetts Amherst | Breger, D., University of Massachusetts Amherst | Arwade, S. R., University of Massachusetts Amherst | Myers, A., Northeastern University | Hajjar, J., Northeastern University | Courtney, F., Tufts University",2018,"OTC","'data-driven'"
"Self-Organizing Maps for Lithofacies Identification and Permeability Prediction","SPE-90720-MS","conference-paper","Stundner, Michael, Schlumberger Information Solutions | Oberwinkler, Christian, Schlumberger Information Solutions",2004,"SPE","'data-driven'"
"Prevention Through Design: Proven Solution From the Field","ASSE-14-11-43","journal-paper","Walline, David L., Walline Consulting Ltd.",2014,"ASSE","'data-driven'"
"A Generalized Probabilistic Approach For Processing Seismic Data","SEG-2009-3244","conference-paper","Shtuka, Arben, SeisQuare | Gronnwald, Thomas, SeisQuare | Piriac, Florent, SeisQuare",2009,"SEG","'data-driven'"
"Rock Fabric Analysis Based on Borehole Image Logs: Applications to Modeling Fracture Height Growth","SPE-191389-18IHFT-MS","conference-paper","Diaz, H. Gamero, Schlumberger | Desroches, J., Schlumberger; Rocks Expert | Williams, R., Schlumberger | Defeu, C., Schlumberger | Martin, J., Diamondback Energy | Cannon, D., Diamondback Energy",2018,"SPE","'data-driven'"
"Reducing Stick-Slip by Avoiding Auto-Driller Control Dysfunction","SPE-189653-MS","conference-paper","Adam, Derek, Occidental Oil & Gas Corporation",2018,"SPE","'data-driven'"
"Usage of Artificial Intelligence to Reduce Operational Disruptions of ESPs by Implementing Predictive Maintenance","SPE-192610-MS","conference-paper","Jansen van Rensburg, Nico, Siemens AG Germany",2018,"SPE","'data-driven'"
"Eliminate Decision Bias in Facilities Planning","SPE-1217-0064-JPT","journal-paper","Carpenter, Chris, JPT Technology Editor",2017,"SPE","'data-driven'"
"Shallow Hazard and Gas Escape Systems Modelling from 3D Seismic","SEG-2015-5866697","conference-paper","Wooltorton, Tom, ffA",2015,"SEG","'data-driven'"
"Reservoir and Fracture-Flow Characterization Using Novel Diagnostic Plots","SPE-194017-PA","journal-paper","Xue, Xu, Texas A&M University | Yang, Changdong, Texas A&M University | Park, Jaeyoung, Texas A&M University | Sharma, Vishal K., Texas A&M University | Datta-Gupta, Akhil, Texas A&M University | King, Michael J., Texas A&M University",2018,"SPE","'data-driven'"
"Estimation of Water Layer Correction in Shallow Time-Lapse Streamer Data Sets","SEG-2015-5866701","conference-paper","Ong, Beng S., CGG | Hembd, Jeshurun, CGG | Srinivasan, Arjun, Exxon Mobil Corporation | Chu, Dez, Exxon Mobil Corporation | Johnston, David H., Exxon Mobil Corporation",2015,"SEG","'data-driven'"
"Production Forecasting in Shale Volatile Oil Reservoirs Using Reservoir Simulation, Empirical and Analytical Methods","URTEC-2429922-MS","conference-paper","Makinde, Ibukun, University of Houston | Lee, W. John, Texas A&M University",2016,"URTEC","'data-driven'"
"Real-Time Monitoring of Asphaltene Deposition for Solvent Job Cycle Optimization","SPE-176751-MS","conference-paper","de Boer, J. P., TNO | van der Linden, R. J. P., TNO | Renes, W. A., TNO",2015,"SPE","'data-driven'"
"Shallow Water Surface Related Multiple Elimination: A Case Study from North Sea","SEG-2015-5833740","conference-paper","Malik, Raheel, _ | Baldock, Simon, _ | Miller, Becky, _ | Sen, Satyakee, _ | Liu, Zhaojun, _",2015,"SEG","'data-driven'"
"Continuous Improvement Strategy to Stimulate Sustainability and Enhance Environmental Management","SPE-177536-MS","conference-paper","Vargas, Cheryll Manlapaz, Schlumberger | Scott, Hannah, Schlumberger",2015,"SPE","'data-driven'"
"Case Studies in Quantitative Flowback Analysis","SPE-175983-MS","conference-paper","Williams-Kovacs, J. D., University of Calgary and TAQA North Ltd. | Clarkson, C. R., University of Calgary | Zanganeh, B., University of Calgary",2015,"SPE","'data-driven'"
"New Insight Into Integrated Reservoir Management Using Top-Down, Intelligent Reservoir Modeling Technique: Application to a Giant and Complex Oil Field in the Middle East","SPE-132621-MS","conference-paper","Dahaghi, Amirmasoud Kalantari, West Virginia University | Mohaghegh, Shahab D., West Virginia University | Khazaeni, Yasaman, West Virginia University",2010,"SPE","'data-driven'"
"Guest Editorial: E&P Digital Transformation: Fundamental Next Step in Creating Value","SPE-0218-0014-JPT","journal-paper","Priyadarshy, Satyam, Halliburton",2018,"SPE","'data-driven'"
"Technology Focus: Drilling Systems Automation and Management (September 2018)","SPE-0918-0098-JPT","journal-paper","Macpherson, John, Baker Hughes, a GE Company",2018,"SPE","'data-driven'"
"Using Data To Create Foresight And Create Value From Volume","SPE-180407-MS","conference-paper","Snøtun, Håkon, AGR Software",2016,"SPE","'data-driven'"
"Optimal Planning for Wastewater Disposal Facilities: Application of Geographic Information System and Data Analytics","URTEC-2901874-MS","conference-paper","Jamali, Ali, Texas Tech University | Ettehadtavakkol, Amin, Texas Tech University | Ramirez, Katie, Texas Tech University | Jamal, Shawn, Texas Tech University",2018,"URTEC","'data-driven'"
"Workforce Competency and Organizational Health Key Drivers in Workforce Optimization","SPE-1213-0078-JPT","journal-paper","Glasscock, Bill, Solomon Associates",2013,"SPE","'data-driven'"
"Step Change In Shallow Water Reflection Seismic By Advances In De-multiple Techniques","IPTC-17654-MS","conference-paper","Roende, H., Maersk Oil | Huegen, C., Maersk Oil | Madsen, L., Maersk Oil & Gas A/S | Emang, M. I., Qatar Petroleum | Halliday, S., Maersk Oil | Henderson, J. R., Maersk Oil",2014,"IPTC","'data-driven'"
"Practical Application of CFP Technology to Resolve Complex Near Surface Problems and to Estimate Velocity-Depth Model","SPE-126085-MS","conference-paper","Almomin, Ali, Saudi Aramco | El-Marhfoul, Bouchaib, Saudi Aramco",2009,"SPE","'data-driven'"
"A Neural-Network Approach for Modeling a Water-Distribution System","SPE-0518-0061-JPT","journal-paper","Carpenter, Chris, JPT Technology Editor",2018,"SPE","'data-driven'"
"A Broadband Full Azimuth Land Seismic Case Study From Saudi Arabia: Interpretation and Inversion Lessons Learned","SEG-2012-0933","conference-paper","Wallick, Brian P., Saudi Aramco | Giroldi, Luis, Saudi Aramco | Mustafa, Husam, Saudi Aramco | Suleiman, Ayman, WesternGeco | Lowden, Dominic, WesternGeco | Elsadany, Karim, WesternGeco | Ahmed, Mukarram, WesternGeco | Fainstein, Roberto, WesternGeco",2012,"SEG","'data-driven'"
"Multivariate Analysis and Data Mining of Well-Stimulation Data by Use of Classification-and-Regression Tree with Enhanced Interpretation and Prediction Capabilities","SPE-166472-PA","journal-paper","Maucec, Marko, Halliburton Energy Services | Singh, Ajay P., Halliburton Energy Services | Bhattacharya, Srimoyee, Halliburton Energy Services | Yarus, Jeffrey M., Halliburton Energy Services | Fulton, Dwight D., Halliburton Energy Services | Orth, Jon M., Halliburton Energy Services",2015,"SPE","'data-driven'"
"Maximize the placement of wells and production in unconventional reservoirs:Part 1","SPE-149784-MS","conference-paper","Holdaway, Keith Richard, SAS Institute Inc.",2012,"SPE","'data-driven'"
"A Long-Term View From Multiple Angles","SPE-0114-0044-JPT","journal-paper","Rassenfoss, Stephen, JPT Emerging Technology Senior Editor",2014,"SPE","'data-driven'"
"Continuous Improvement in Environmental Performance: A Case Study in an Oilfield Services Company","SPE-190543-MS","conference-paper","Sealy, Ian, Schlumberger | Scott, Hannah, Schlumberger",2018,"SPE","'data-driven'"
"Application of Real-Time Reservoir Navigation and High-Definition Electrical Imaging Services for Enhanced Well Placement and Optimal Completion Design","URTEC-1933458-MS","conference-paper","Thomas, Mark G., Baker Hughes | Gupta, Rajdeep, Baker Hughes | Martin, Stephen J., Baker Hughes | Hammons, Shane D., Baker Hughes",2014,"URTEC","'data-driven'"
"Permeability Estimation Using Hydraulic Flow Units in a Central Arabia Reservoir","SPE-63254-MS","conference-paper","Al-Ajmi, Fahad A., Saudi Aramco | Holditch, Stephen A., Schlumberger",2000,"SPE","'data-driven'"
"Geological Feature Prediction Using Image-Based Machine Learning","SPWLA-2018-v59n6a1","journal-paper","Jobe, T.D., Aramco Research Center | Vital-Brazil, E., IBM Research | Khaif, M., Delft University of Technology",2018,"SPWLA","'data-driven'"
"Using Supervised Machine Learning Algorithms to Predict Pressure Drop in Narrow Annulus","SPE-191794-18ERM-MS","conference-paper","Singh, Kriti, University of Tulsa | Miska, Stefan, University of Tulsa | Ozbayoglu, Evren, University of Tulsa | Alp Aydin, Batur, Turkish Pretroleum Corporation",2018,"SPE","'data-driven'"
"Automated Trend-Based Alerting Enhances Real-Time Hazard Avoidance","SPE-184737-MS","conference-paper","Mickens, Roscoe, Weatherford | Kumar, Dev, Weatherford | Smith, Gregory, Weatherford | Cheatham, Curtis, Weatherford",2017,"SPE","'data-driven'"
"A Fast Empirical Mode Decomposition for Noise Attenuation of Seismic Data","SEG-2015-5833586","conference-paper","Gómez, Julián L., CONICET, Universidad Nacional de La Plata | Velis, Danilo R., CONICET, Universidad Nacional de La Plata",2015,"SEG","'data-driven'"
"Model Selection for Error Generalization in History Matching","SPE-190778-MS","conference-paper","Nezhad Karim Nobakht, Behzad, Heriot-Watt University | Christie, Mike, Heriot-Watt University | Demyanov, Vasily, Heriot-Watt University",2018,"SPE","'data-driven'"
"Video:                  Talent Evaluation Paradigms","SPE-170689-PT","presentation","Martin, Maria Jesus Gonzalez, Repsol | Jones, Deanna, Newfield Exploration | Benson, Sharon, Newfield Exploration | Murphy, Lynn, Schlumberger | Jamaluddin, Abul K M, Network of Excellence in Training - NExT | Hoeksema, Richard Nolen, Schlumberger | Hyde, Amanda, Schlumberger | Chhibber, Ravi, Schlumberger",2014,"SPE","'data-driven'"
"In-Situ Fluid Rheological Behavior Characterization Using Data Analytics Techniques","SPE-189648-MS","conference-paper","Ettehadi, Reza, Baker Hughes, a GE Company | May, Roland, Baker Hughes, a GE Company | Dahl, Thomas, Baker Hughes, a GE Company | Clapper, Dennis, Baker Hughes, a GE Company | Swartwout, Rosa, Baker Hughes, a GE Company",2018,"SPE","'data-driven'"
"Optimization of Completion and Well Spacing for Development of Multi-Stacked Reservoirs Using Integration of Data Analytics, Geomechanics and Reservoir Flow Modeling","URTEC-2897656-MS","conference-paper","Min, Kyoung Suk, Anadarko Petroleum Corporation | Sen, Vikram, Anadarko Petroleum Corporation | Ji, Lujun, Anadarko Petroleum Corporation | Sullivan, Richard B., Anadarko Petroleum Corporation",2018,"URTEC","'data-driven'"
"Methodology for Optimizing Operational Performance and Life Management of Drilling Systems Using Real Time-Data and Predictive Analytics","SPE-173419-MS","conference-paper","Kale, A., Baker Hughes | Zhang, D., Baker Hughes | David, A., Baker Hughes | Heuermann-Kuehn, L., Baker Hughes | Fanini, O., Baker Hughes",2015,"SPE","'data-driven'"
"Use of Drones for Oilfield Equipment Inventory","SPE-190014-MS","conference-paper","Freed, T., California Polytechnic State University | Medizade, M. M., California Polytechnic State University | Duong, A., California Polytechnic State University",2018,"SPE","'data-driven'"
"Looking Beyond the Wellbore: Formation Evaluation Mitigates Risk and Reduces Uncertainty in Multi-Stage Unconventional Completions","SPE-188931-MS","conference-paper","Kotov, Sergey, Baker Hughes, a GE company | Stolyarov, Sergey, Baker Hughes, a GE company | Cazeneuve, Eduardo, Baker Hughes, a GE company | Walles, Frank, Baker Hughes, a GE company | Gadzhimirzaev, David, Baker Hughes, a GE company",2017,"SPE","'data-driven'"
"Causal Analysis and Data Mining of Well Stimulation Data Using Classification and Regression Tree with Enhancements","SPE-166472-MS","conference-paper","Bhattacharya, Srimoyee, Halliburton | Maucec, Marko, Halliburton | Yarus, Jeffrey Marc, Halliburton | Fulton, Dwight David, Halliburton | Orth, Jon Matthew, Halliburton | Singh, Ajay Pratap, Halliburton",2013,"SPE","'data-driven'"
"Internal Corrosion Direct Assessment for Offshore Pipelines","NACE-2016-7092","conference-paper","Ogosi, Eugene, Apache North Sea | Saunderson, James, Apache North Sea",2016,"NACE","'data-driven'"
"An Efficient EOR Screening Approach with Statistical Pattern Recognition: Impact of Rock/Fluid Feature Selection and Extraction","OTC-27272-MS","conference-paper","Afra, Sardar, Texas A&M University | Tarrahi, Mohammadali, Shell Global Solutions, Inc.",2016,"OTC","'data-driven'"
"Machine Learning-Based Optimization of Well Locations and WAG Parameters under Geologic Uncertainty","SPE-190239-MS","conference-paper","Nwachukwu, Azor, The University of Texas at Austin | Jeong, Hoonyoung, Bureau of Economic Geology | Sun, Alexander, Bureau of Economic Geology | Pyrcz, Michael, The University of Texas at Austin | Lake, Larry W., The University of Texas at Austin",2018,"SPE","'data-driven'"
"A Fiber-Optic Assisted Multilayer Perceptron Reservoir Production Modeling: A Machine Learning Approach in Prediction of Gas Production From the Marcellus Shale","URTEC-2902641-MS","conference-paper","Ghahfarokhi, Payam Kavousi, West Virginia University | Carr, Timothy, West Virginia University | Bhattacharya, Shuvajit, University of Alaska Anchorage | Elliott, Justin, West Virginia University | Shahkarami, Alireza, Saint Francis University | Martin, Keithan, West Virginia University",2018,"URTEC","'data-driven'"
"Effective Water-Injection Measurement in Deepwater Operation Using Field Tested Tool","OTC-26599-MS","conference-paper","Udofia, Emmanuel, Shell Nigeria Exploration & Production Co. | Eruja, Femi, Shell Nigeria Exploration & Production Co. | Benjamin, Obong, Shell Nigeria Exploration & Production Co.",2016,"OTC","'data-driven'"
"Bridging The Gap Between Subsurface and Surface Disciplines - A Tool for The Modern Facilities Engineer","SPE-187462-MS","conference-paper","Cristea, Z., Stochastic Asset Management | Cristea, T., Independent",2017,"SPE","'data-driven'"
"Mitigating Vibration Induced Drillstring Failures Using Data Analytics: Workflow and Case Study","SPE-178849-MS","conference-paper","Mirani, Ankit, University of Houston | Samuel, Robello, Halliburton",2016,"SPE","'data-driven'"
"Virtual Measurement Value during Start Up of Major Offshore Projects","IPTC-14518-MS","conference-paper","Cramer, Ron, Shell Global Solutions | Griffiths, William Neil, Shell | Kinghorn, Paul, Shell | Schotanus, Dave, | Brutz, John M., Shell Exploration & Production | Mueller, Klaus, Petroleum Development Oman",2011,"IPTC","'data-driven'"
"An Iterative Inversion Of Seismic Data Constrained By Wells Using Artificial Neural Networks","OTC-8726-MS","conference-paper","Liu, Z.L., Chengdu Inst. of Tech | Liu, J.Q., Harbin Inst. of Tech | Castagna, J.P., Univ. Oklahoma | Pan, C.H., Inst. of Chang Qing Petrol Bureau",1998,"OTC","'data-driven'"
"Physics-Based Proxy for Vapex Process Modeling in Heterogeneous Reservoirs","SPE-165558-MS","conference-paper","Leung, Juliana Yuk Wing, University of Alberta | Shi, Jindong, University of Alberta",2013,"SPE","'data-driven'"
"Direct Non-linear Q Compensation of Primaries In Layered Media: Theory And Synthetic Examples","SEG-2008-2957","conference-paper","Innanen, K.A., M-OSRP | Lira, J.E., M-OSRP",2008,"SEG","'data-driven'"
"Complementing Rbi Methodology In Predicting Materials Behavior With A Sophisticated Knowledge Management Tool","NACE-08166","conference-paper","Renner, M., Bayer Technology Services GmbH | Weber, K.E., Bayer Technology Services GmbH | Stanislowski, M., Bayer Technology Services GmbH | Schlagner, W., Bayer Business Services GmbH | Schweier, K., Bayer Technology and Engineering (Shanghai) Company Ltd",2008,"NACE","'data-driven'"
"Reservoir-Surveillance Data Creates Value in Fractured-Carbonate Applications","SPE-0918-0084-JPT","journal-paper","Carpenter, Chris, JPT Technology Editor",2018,"SPE","'data-driven'"
"Technology Focus: Reservoir Simulation (July 2018)","SPE-0718-0046-JPT","journal-paper","Bailey, William, Schlumberger",2018,"SPE","'data-driven'"
"Testing the Performance Impact of Automation Applications on Different Drive Systems in Unconventional Well Development","SPE-173159-MS","conference-paper","Pink, Tony, NOV | Coit, Andrew, NOV | Smith, Joseph, NOV | Nieto, James, NOV",2015,"SPE","'data-driven'"
"Complete Geomechanical Property Log From Drilling Data in Unconventional Horizontal Wells","ARMA-2017-0591","conference-paper","Tahmeen, M., Rocsol Technologies Inc. | Love, J., Oklahoma State University | Rashidi, B., Rocsol Technologies Inc. | Hareland, G., Oklahoma State University",2017,"ARMA","'data-driven'"
"Random And Coherent Noise Attenuation By Empirical Mode Decomposition","SEG-2008-2591","conference-paper","Bekara, Mai&uml;za, PGS | van der Baan, Mirko, University of Leeds",2008,"SEG","'data-driven'"
"3D Multiple Attenuation In The F-Xy Domain: A Case History From Abu Dhabi","SEG-2008-2502","conference-paper","Ben Maroof, Muneera Saleh, ADCO | Al Nahhas, Mohamed Samir, ADCO | Soroka, William, ADCO | Leveque, Andre, CGGVeritas | Spitz, Simon, CGGVeritas",2008,"SEG","'data-driven'"
"Intelligent-Fields Management at Woodside: Using Off-the-Shelf Technology","SPE-1209-0086-JPT","journal-paper","Denney, Dennis, JPT Senior Technology Editor",2009,"SPE","'data-driven'"
"EOR Advisor System: A Comprehensive Approach to EOR Selection","IPTC-17798-MS","conference-paper","Moreno, Jaime Eduardo, Schlumberger | Gurpinar, Omer M., Schlumberger | Liu, Yunlong, Schlumberger | Al-Kinani, Andreas, myr:conn solutions | Cakir, Nihal, myr:conn solutions",2014,"IPTC","'data-driven'"
"Virtual Metering System Application in the Ceiba Field, Offshore Equatorial Guinea","SPE-144197-MS","conference-paper","Petukhov, Anton Yurievich, Hess Corp. | Saputelli, Luigi Alfonso, Hess Corp. | Hermann, Jeffrey Bruce, Hess Corp. | Traxler, Alexander Ian, Hess Corp. | Boles, Kim Bruce, | Nnaji, Obiageli, Hess Corp. | Vrielynck, Bruno, Belsim S.A | Venugopal, Deepak, Belsim S.A",2011,"SPE","'data-driven'"
"Prediction of Water Influx of Edge-Water Drive Reservoirs Using Nonparametric Optimal Transformations","SPE-150662-MS","conference-paper","Al-ghanim, Jassim Abdulaziz, Kuwait Gulf Oil Co | Nashawi, Ibrahim Sami, Kuwait University | Malallah, Adel, Kuwait U.",2012,"SPE","'data-driven'"
"Estimation of Primaries By Sparse Inversion Using Dual-sensor Data","SEG-2010-3468","conference-paper","Baardman, Rolf H., Delphi Studio for Imaging BV | Verschuur, Dirk J., Delft University of Technology | van Borselen, Roald G., PGS Geophysical (Netherlands) BV | Frijlink, Martijn O., PGS Geophysical (Netherlands) BV | Hegge, Rob F., PGS Geophysical (Netherlands) BV",2010,"SEG","'data-driven'"
"Dip-adaptive Structurally Conformable Filtering Using 2D Complex Wavelet Transform","SEG-2010-3534","conference-paper","Yu, Zhou, BP Inc. | Whitcombe, David N., BP Inc. | Hodgson, Linda N., BP Inc.",2010,"SEG","'data-driven'"
"True Azimuth Surface Multiple Elimination","SEG-2010-3504","conference-paper","Cai, Jun F., TGS | Guo, Manhong Guo, TGS | Dong, Shuqian, TGS | Camp, Roy, TGS | Abarr, Greg, TGS | Wang, Bin, TGS",2010,"SEG","'data-driven'"
"Sparsity-promoting Migration From Surface-related Multiples","SEG-2010-3333","conference-paper","Lin, Tim T.Y., University of British Columbia, EOS | Tu, Ning, University of British Columbia, EOS | Herrmann, Felix J., University of British Columbia, EOS",2010,"SEG","'data-driven'"
"CRS-beam PSDM : Kirchhoff-beam Prestack Depth Migration Using the CRS Operator","SEG-2010-3364","conference-paper","Garabito, German, UFRN/Brazil | Ferreira, Carlos A.S., ANP/SEP/Brazil | Cruz, João C.R., UFPA/Brazil",2010,"SEG","'data-driven'"
"Fourth-Order Common-Reflection-Surface (CRS) Stacking Method: Real Example","SEG-2010-3629","conference-paper","Chira-Oliva, Pedro, Institute of Coastal Studies (IECOS-UFPA, Brazil) | Garabito, German, Federal University of Rio Grande do Norte (UFRN, Brazil) | Cruz, João C.R., Faculty of Geophysics (IG-UFPA, Brazil)",2010,"SEG","'data-driven'"
"Short-term Production Optimization by Automated Adaptive Modeling and Control","SPE-112239-MS","conference-paper","Awasthi, Ankur, University of Houston | Sankaran, Sathish, Halliburton Digital & Consulting Solutions | Nikolaou, Michael, U. of Houston | Saputelli, Luigi, Halliburton | Mijares, Gerardo, Landmark Graphics",2008,"SPE","'data-driven'"
"Wave Equation Based 3D SRME Impact On Wide Azimuth Towed Streamer Survey Design","SEG-2008-0075","conference-paper","Sadeghi, Ehsan, Total | Melois, Alain, Total | Bon, Alain-Christophe, Total",2008,"SEG","'data-driven'"
"Sequential Neural Simulation: A New Approach for Stochastic Reservoir Modelling","SPE-65123-MS","conference-paper","Niu, Y., University of New South Wales | Wong, P.M., University of New South Wales | Chen, L., Institut Français du Petrole",2000,"SPE","'data-driven'"
"The Petrophysics of Problematic Reservoirs","SPE-144688-JPT","journal-paper","Worthington, Paul F., Gaffney, Cline & Associates",2011,"SPE","'data-driven'"
"Technology Focus: Data Management and Communication (October 2015)","SPE-1015-0084-JPT","journal-paper","Saputelli, Luigi, Frontender Corporation",2015,"SPE","'data-driven'"
"History Matching A Deepwater Gulf of Mexico Field Using High-Resolution Reservoir Characterization","OTC-13161-MS","conference-paper","Meanley, Edward S., Veritas DGC | Schnerk, George C., Veritas DGC | Jordan, Douglas W., Veritas DGC",2001,"OTC","'data-driven'"
"Speeding Up RTM Velocity Model Building Beyond Algorithmics","SEG-2008-3219","conference-paper","Ortigosa, Francisco, Repsol | Liao, Qingbo, Repsol | Cai, Wenying, Repsol | Guitton, Antoine, 3DGeo Inc.",2008,"SEG","'data-driven'"
"Subsalt Velocity Update Using RTM-based DT Scan","SEG-2008-3265","conference-paper","Wang, Bin, TGS | Mason, Chuck, TGS | Guo, Manhong, TGS | Guan, Huimin, TGS | Li, Zhiming, TGS | Yoon, Kwangjin, TGS",2008,"SEG","'data-driven'"
"Overview of surface and internal multiple removal strategies","OTC-12051-MS","conference-paper","Verschuur, D.J., Delft University of Technology | Berkhout, A.J., Delft University of Technology",2000,"OTC","'data-driven'"
"Intelligent Fields Management at Woodside: A Low-Cost Step Improvement in Field Management Using Off the Shelf Technology","SPE-116519-MS","conference-paper","James, Bruce Rennie, Woodside Energy | Kerr, Kevin, | Lim, Stephanie, Woodside Energy | Lewandowski, Ed, Woodside Energy | Knight, Craig, Woodside Energy | Bell, Richard Guy Dryden, Woodside Energy",2008,"SPE","'data-driven'"
"Technology Focus: Offshore Drilling and Completion (April 2014)","SPE-0414-0078-JPT","journal-paper","Rylance, Martin, BP Global Wells Organization",2014,"SPE","'data-driven'"
"Lessons Learned From an Eagle Ford Shale Completion Evaluation","SPE-170827-MS","conference-paper","Centurion, Sergio, Baker Hughes Inc. | Junca-Laplace, Jean-Philippe, Baker Hughes Inc | Cade, Randall, Baker Hughes Inc | Presley, Greg, Cheyenne Petroleum Company",2014,"SPE","'data-driven'"
"Challenges and Lessons of Implementing a Real-Time Drilling Advisory System","SPE-0218-0049-JPT","journal-paper","Wilson, Adam, JPT Special Publications Editor",2018,"SPE","'data-driven'"
"Imaging And Monitoring With Virtual Sources On a Synthetic 3D Dataset From the Middle East","SEG-2008-3042","conference-paper","Lawrence, Valeri Korneev, Berkeley National Laboratory | Bakulin, Andrey, Shell International Exploration and Production Inc. | Lopez, Jorge, Shell International Exploration and Production Inc.",2008,"SEG","'data-driven'"
"Understanding Hydraulic Fracture Stimulated Horizontal Eagle Ford Completions","SPE-152533-MS","conference-paper","Shelley, Robert Frank, StrataGen Engineering | Saugier, Luke Duncan, Hilcorp Energy Company | Al-Tailji, Wadhah, StrataGen Engineering | Guliyev, Nijat, StrataGen Engineering | Shah, Koras, StrataGen Engineering",2012,"SPE","'data-driven'"
"Joint Bayesian Inversion For Reservoir Characterization And Uncertainty Quantification","SEG-2008-1481","conference-paper","Hong, Tiancong, University of Texas | Sen, Mrinal K., University of Texas",2008,"SEG","'data-driven'"
"Reservoir Modeling for Mature Fields - Impact of Workflow and Up-scaling on Fluid Flow Response","SPE-99833-MS","conference-paper","Meddaugh, William Scott, Chevron Corp.",2006,"SPE","'data-driven'"
"Identifying Best Practices in Hydraulic Fracturing Using Virtual Intelligence Techniques","SPE-72385-MS","conference-paper","Mohaghegh, S.D., West Virginia University | Gaskari, R., West Virginia University | Popa, A., West Virginia University | Ameri, S., West Virginia University | Wolhart, S., GTI | Siegfried, R., GTI | Hill, D., GTI",2001,"SPE","'data-driven'"
"Intelligent Time-Successive Production Modeling","SPE-132643-MS","conference-paper","Khazaeni, Yasaman, West Virginia University | Mohaghegh, Shahab D., West Virginia University",2010,"SPE","'data-driven'"
"A New Approach to Seismic Data Integration During Reservoir Characterization Using Optimal non-Parametric Transformations","SPE-36500-MS","conference-paper","Xue, Guoping, Texas A&M University | Datta-Gupta, Akhil, Texas A&M University",1996,"SPE","'data-driven'"
"A Critical View of Current State of Reservoir Modeling of Shale Assets","SPE-165713-MS","conference-paper","Mohaghegh, Shahab D., West Virginia University",2013,"SPE","'data-driven'"
"Continuous Well Production Flow Monitoring and Surveillance","SPE-99963-MS","conference-paper","Poulisse, H., Shell Intl. E&P B.V. | van Overschee, P., IPCOS N.V. | Briers, J., IPCOS N.V. | Moncur, C., Shell Global Solutions International B.V. | Goh, K.-C., Shell Global Solutions International B.V.",2006,"SPE","'data-driven'"
"A Dynamic Business Needs Dynamic Solutions; How Field of the Future Has Turned BP Into A Smooth Operator","SPE-128682-MS","conference-paper","Calvert, Patrick, BP | Davis, John R., BP",2010,"SPE","'data-driven'"
"Interpreting the Whole Well","SPWLA-2018-SS","conference-paper","Skelt, Christopher, Chevron Energy Technology Company",2018,"SPWLA","'data-driven'"
"E&P Notes (July 2017)","SPE-0717-0020-JPT","journal-paper","Jacobs, Trent, JPT Digital Editor | Parshall, Joel, JPT Features Editor",2017,"SPE","'data-driven'"
"Briefing 2007: Global Trends in Workplace Safety and Health","ASSE-07-0443","conference-paper","Seabrook, Kathy A., Global Solutions, Inc. /Global Solutions International Ltd. (UK)",2007,"ASSE","'data-driven'"
"Field Testing of Analytical Techniques for Flow Estimation and Flow Allocation","IPTC-15440-MS","conference-paper","Allen, Cifford, Halliburton WellDynamics",2011,"IPTC","'data-driven'"
"Permeability Transforms And Geologic Modeling Of The Heera Field, India","SPE-128850-MS","conference-paper","Bhattacharya, Shyamal, Oil & Natural Gas Corp. Ltd. | Rao, Narayan Shanker, Oil & Natural Gas Corp. Ltd. | Datta-Gupta, Akhil, Texas A&M U.",2010,"SPE","'data-driven'"
"Violence at Work: Shooting Your Mouth Off …or Other Things?","ASSE-16-733","conference-paper","Black, Melissa, MsR3 LLC",2016,"ASSE","'data-driven'"
"Scale Splitting Approach to Reservoir Characterization","SPE-66394-MS","conference-paper","Grimstad, A.A., RF - Rogaland Research | Mannseth, T., RF - Rogaland Research | Nævdal, G., RF - Rogaland Research | Urkedal, H., RF - Rogaland Research",2001,"SPE","'data-driven'"
"Source Reconstruction using Seismic Interferometry by Multidimensional Deconvolution","SEG-2015-5856415","conference-paper","Boullenger, Boris, Delft University of Technology | Draganov, Deyan, Delft University of Technology",2015,"SEG","'data-driven'"
"A High Resolution Approach in Predicting Reservoir Performance from Diatomite Reservoirs","SPE-144515-MS","conference-paper","Akhimiona, Nosakhare, Chevron Corp | Corbett, Patrick W.M., Heriot Watt University | Lewis, Kenneth Alan,",2011,"SPE","'data-driven'"
